"","shapeID","adm_pop"
"1","10022922B10293113814705",178081.946043416
"2","10022922B10629043557873",132485.777503629
"3","10022922B11040894453097",149914.760191875
"4","10022922B11101019287712",48824.3316133117
"5","10022922B11162683268422",186922.228841783
"6","10022922B12403701465046",236246.569541764
"7","10022922B1306198900476",165728.325733907
"8","10022922B13687813160362",252314.313809882
"9","10022922B13687974105922",252439.826838894
"10","10022922B15279482214677",231170.504462181
"11","10022922B15285270155057",296896.394630779
"12","10022922B16213196407560",243142.962619321
"13","10022922B21478747844721",66427.8672971793
"14","10022922B21608854890468",119863.945389016
"15","10022922B22775533170221",161171.577119283
"16","10022922B23434626058692",203892.88987445
"17","10022922B23923498940873",125721.022749618
"18","10022922B25342620887316",22698.3044965046
"19","10022922B2580716977723",117102.943716387
"20","10022922B27026898293410",24230.8872681036
"21","10022922B29824664852903",179567.930871238
"22","10022922B29889196912325",108287.246305003
"23","10022922B29911348985828",311612.566879313
"24","10022922B30377745880071",44397.3161943962
"25","10022922B31178585124685",138897.639088785
"26","10022922B31790128040616",168321.622053162
"27","10022922B32579750162608",221841.895359418
"28","10022922B32937301443957",35744.062504797
"29","10022922B3330352702203",300950.469422774
"30","10022922B34339999190032",56415.2999835668
"31","10022922B34392392155891",204639.692785652
"32","10022922B36331574429859",28023.339178624
"33","10022922B36895306051586",314339.35805535
"34","10022922B38771191417556",52276.884093913
"35","10022922B38821373259374",24240.5556897333
"36","10022922B39439372576611",355844.13482185
"37","10022922B39697778193382",44618.9687755033
"38","10022922B40357207342555",184451.358041992
"39","10022922B40533998311047",88382.7207368678
"40","10022922B42807663031303",221972.45872958
"41","10022922B42847936410668",49658.460522346
"42","10022922B47245353926014",104450.164268798
"43","10022922B48021466276127",46259.9941113157
"44","10022922B49716742274905",100370.907025943
"45","10022922B50417492685621",107378.416619946
"46","10022922B50774823120221",187894.718389774
"47","10022922B51504984909978",145846.680668491
"48","10022922B52512193010711",301061.450686462
"49","10022922B52521872200932",198413.698525454
"50","10022922B52736847594449",534094.662198043
"51","10022922B53755400100934",91422.1195684438
"52","10022922B54073545298219",162083.865083027
"53","10022922B54557741887580",128660.18838151
"54","10022922B54995100782210",122327.168521979
"55","10022922B55197674782137",176619.401978702
"56","10022922B55539380638871",413631.03126343
"57","10022922B56031688474611",87323.1492192374
"58","10022922B56427545477040",135201.994337422
"59","10022922B56468572037030",134552.191056596
"60","10022922B57896428715958",61962.4707932919
"61","10022922B59098628147577",28545.6868099426
"62","10022922B59270450060951",52207.4519967324
"63","10022922B59328070281510",166115.551821784
"64","10022922B59412081262724",178473.164449637
"65","10022922B6018255004858",217338.989396034
"66","10022922B60996293868186",116816.912327254
"67","10022922B61088153240222",204865.978129777
"68","10022922B61824869015313",132510.91865375
"69","10022922B63046975451138",52552.3675395924
"70","10022922B63491232053463",196633.368692377
"71","10022922B63714971659336",89793.8353690855
"72","10022922B64856352127888",98513.5215975404
"73","10022922B65379850816186",526121.530328593
"74","10022922B6580820782603",155357.104421976
"75","10022922B66036521727834",61964.6006397459
"76","10022922B67140219559440",60913.0294190432
"77","10022922B69082959012584",363852.947132298
"78","10022922B69129581267436",168210.210194842
"79","10022922B70120442307447",107442.678495759
"80","10022922B70385192089273",63136.857594995
"81","10022922B7074189327891",186229.713548671
"82","10022922B70813515121555",304535.365037791
"83","10022922B71585303896889",167819.658437839
"84","10022922B72475763343132",39322.9304250453
"85","10022922B72540367204165",115973.824530239
"86","10022922B72547257848133",117180.468234219
"87","10022922B7387017022835",174178.854177254
"88","10022922B74242760889111",294326.256279309
"89","10022922B74688195218658",209747.399012304
"90","10022922B7475622417535",242475.520333551
"91","10022922B75046296685916",318164.73044828
"92","10022922B75767771564463",375942.445878363
"93","10022922B77517626674469",41971.9302701315
"94","10022922B77596397547877",164083.02018627
"95","10022922B78580830473532",270315.254317223
