"","shapeID","adm_pop"
"1","17698898B10243065088514",26867.3608343318
"2","17698898B10294811949528",18338.0777226116
"3","17698898B10413991082827",14695.8570335425
"4","17698898B10542195200094",14721.1190676855
"5","17698898B10543334848024",95995.8833121373
"6","17698898B10658108836681",29111.3407476809
"7","17698898B10808081288517",47921.9616545658
"8","17698898B10942587519321",15071.5817489624
"9","17698898B11614254206376",29193.4271907798
"10","17698898B11646874618159",59701.802492322
"11","17698898B11775537329403",23844.5518212385
"12","17698898B11793530317199",21166.0558113456
"13","17698898B12331044799427",12685.4015240669
"14","17698898B12348234721190",74746.9591613578
"15","17698898B12487072568653",13380.2523938525
"16","17698898B12488155068203",16145.4629573914
"17","17698898B12728543796406",14087.8348734787
"18","17698898B12847742424468",57058.3984620133
"19","17698898B12916528031123",18042.6836349964
"20","17698898B12921472973415",45824.292802558
"21","17698898B13238252869015",19581.8361633875
"22","17698898B13286214983571",16423.0970425834
"23","17698898B13673571865374",44711.1898462162
"24","17698898B13684385115275",39161.3167476708
"25","17698898B1377495574710",30564.5952622096
"26","17698898B13869186183429",13800.8441278903
"27","17698898B14177024461677",36303.7026407239
"28","17698898B14674073600616",37258.3374573458
"29","17698898B14779938213850",51179.3030507797
"30","17698898B15040398145446",40183.9148372412
"31","17698898B15363372694269",17959.4864350259
"32","17698898B15834343688253",36908.1222128868
"33","17698898B15836335276490",168219.382390123
"34","17698898B15919803433958",31530.7389621681
"35","17698898B16169279194462",14542.7094680725
"36","17698898B16178473007687",47612.5317213899
"37","17698898B16660327351788",9643.07829422712
"38","17698898B167183806480",68377.5124674034
"39","17698898B16828551038730",5058.11427390784
"40","17698898B16843161206497",20418.2933190611
"41","17698898B17027001788279",41956.6160794482
"42","17698898B17227259683371",35606.1401982771
"43","17698898B17409379319517",19785.7764248699
"44","17698898B17817856005515",18273.0364806056
"45","17698898B18193137102003",58938.7357897244
"46","17698898B18601855151181",36986.5468497276
"47","17698898B19581778816483",9523.28182154563
"48","17698898B19619181561833",12246.4749632579
"49","17698898B19883224301342",27079.3192281723
"50","17698898B20052578515720",22740.2796654784
"51","17698898B2066778831749",51395.8128629923
"52","17698898B21333678660273",66089.3678639709
"53","17698898B215404734211",22150.6788637429
"54","17698898B21749307466841",17317.0413145423
"55","17698898B21871678766535",35416.8269951806
"56","17698898B22210022467973",43417.1452192681
"57","17698898B22352554505248",72637.5452573595
"58","17698898B22383427297645",45044.3362741901
"59","17698898B22800261216411",43576.5124399848
"60","17698898B22921587278202",13524.0792912543
"61","17698898B23157226416647",82412.6537988186
"62","17698898B23166050371692",24705.4361746162
