"","shapeID","adm_pop"
"1","10022922B10293113814705",108377.867616548
"2","10022922B10629043557873",108937.688396729
"3","10022922B11040894453097",121664.650077492
"4","10022922B11101019287712",19886.480277197
"5","10022922B11162683268422",155752.184883447
"6","10022922B12403701465046",169274.082776028
"7","10022922B1306198900476",132614.473401328
"8","10022922B13687813160362",239182.152082914
"9","10022922B13687974105922",199361.516834497
"10","10022922B15279482214677",188763.7102105
"11","10022922B15285270155057",222011.509829686
"12","10022922B16213196407560",158586.216149032
"13","10022922B21478747844721",53004.8097847594
"14","10022922B21608854890468",67550.5728173349
"15","10022922B22775533170221",104703.457757537
"16","10022922B23434626058692",205608.729640657
"17","10022922B23923498940873",73254.1523630247
"18","10022922B25342620887316",13306.7974006417
"19","10022922B2580716977723",66661.6978594005
"20","10022922B27026898293410",18422.7991536353
"21","10022922B29824664852903",82397.9929748654
"22","10022922B29889196912325",100171.119834277
"23","10022922B29911348985828",188439.328861696
"24","10022922B30377745880071",22549.1011686371
"25","10022922B31178585124685",135957.897733392
"26","10022922B31790128040616",142809.43198174
"27","10022922B32579750162608",149506.257121878
"28","10022922B32937301443957",24606.389691272
"29","10022922B3330352702203",138070.400940433
"30","10022922B34339999190032",47154.2032030095
"31","10022922B34392392155891",201898.332232917
"32","10022922B36331574429859",19879.3448406918
"33","10022922B36895306051586",235656.432299025
"34","10022922B38771191417556",44460.7502847853
"35","10022922B38821373259374",14601.1800928344
"36","10022922B39439372576611",310163.341189884
"37","10022922B39697778193382",38583.6814397602
"38","10022922B40357207342555",145028.796403493
"39","10022922B40533998311047",36058.0581076373
"40","10022922B42807663031303",207992.116105591
"41","10022922B42847936410668",30184.7470356649
"42","10022922B47245353926014",104564.066888541
"43","10022922B48021466276127",19741.77449304
"44","10022922B49716742274905",56696.902685231
"45","10022922B50417492685621",37250.7221814853
"46","10022922B50774823120221",191301.989851663
"47","10022922B51504984909978",91489.9133730941
"48","10022922B52512193010711",215508.405618611
"49","10022922B52521872200932",118991.323557968
"50","10022922B52736847594449",306297.14489525
"51","10022922B53755400100934",45204.237001746
"52","10022922B54073545298219",143155.613784108
"53","10022922B54557741887580",98310.2350848256
"54","10022922B54995100782210",71410.9051865532
"55","10022922B55197674782137",89165.6122560611
"56","10022922B55539380638871",288980.270477576
"57","10022922B56031688474611",88066.7985049842
"58","10022922B56427545477040",97045.9774115808
"59","10022922B56468572037030",91061.2410831905
"60","10022922B57896428715958",33511.2740126564
"61","10022922B59098628147577",16986.3691145634
"62","10022922B59270450060951",40201.2148274321
"63","10022922B59328070281510",134276.563484276
"64","10022922B59412081262724",123569.042742666
"65","10022922B6018255004858",116677.40088172
"66","10022922B60996293868186",67065.2226963709
"67","10022922B61088153240222",146135.214854492
"68","10022922B61824869015313",91181.9771725235
"69","10022922B63046975451138",52460.3107310043
"70","10022922B63491232053463",155726.033415062
"71","10022922B63714971659336",45911.9596120153
"72","10022922B64856352127888",70569.6516220128
"73","10022922B65379850816186",417704.978709469
"74","10022922B6580820782603",108961.656533583
"75","10022922B66036521727834",27129.966529152
"76","10022922B67140219559440",43332.6465681534
"77","10022922B69082959012584",347135.568754409
"78","10022922B69129581267436",130082.676102419
"79","10022922B70120442307447",58864.7359894715
"80","10022922B70385192089273",44599.7032019194
"81","10022922B7074189327891",82523.7780931072
"82","10022922B70813515121555",188652.987325469
"83","10022922B71585303896889",147460.305959463
"84","10022922B72475763343132",19652.3937719351
"85","10022922B72540367204165",100025.283887943
"86","10022922B72547257848133",96453.3602266079
"87","10022922B7387017022835",114811.728127901
"88","10022922B74242760889111",169418.608828829
"89","10022922B74688195218658",161888.158743057
"90","10022922B7475622417535",232001.804089614
"91","10022922B75046296685916",172790.005993357
"92","10022922B75767771564463",254147.9152903
"93","10022922B77517626674469",28828.0456176199
"94","10022922B77596397547877",98808.2922811218
"95","10022922B78580830473532",212795.679255399
"96","10022922B79548799707119",162413.164238178
"97","10022922B79563685419763",170679.537666721
"98","10022922B80147144228565",243171.628712724
"99","10022922B80317071360034",156961.8100321
"100","10022922B81120329184352",76025.2895232944
"101","10022922B82658288648411",212981.020225307
"102","10022922B82805843876956",142136.753714065
"103","10022922B83460232588272",27388.9427445658
"104","10022922B83786714905046",37859.4691475931
"105","10022922B85658862424992",197579.193444227
"106","10022922B85703559853082",74609.5019304367
"107","10022922B86038713071830",83229.9512376535
"108","10022922B90393204210047",211999.667936848
"109","10022922B91378939255033",26343.4994182219
"110","10022922B91714644312966",78381.0163454633
"111","10022922B92224420422748",239816.055326344
"112","10022922B93003724204974",19838.2142699188
"113","10022922B9355726550011",184806.335850152
"114","10022922B95964642483948",51038.8350404436
"115","10022922B96360954496738",92090.9399207689
"116","10022922B97289291498871",105911.148608347
"117","10022922B97539486376385",37021.7482951981
"118","10022922B99194691228489",265757.09741455
"119","10022922B99940912082943",652531.762490133
"120","1004716B10607629664625",28446.8721651619
"121","1004716B11181519901589",8848.85911786553
"122","1004716B11227441241972",24247.1450610017
"123","1004716B11599288881671",43827.9659484024
"124","1004716B12303009438356",5020.20693221337
"125","1004716B12807180863257",20488.9683859925
"126","1004716B1417571394105",6598.21215141474
"127","1004716B14428044867923",31728.2326778005
"128","1004716B15521754331329",7015.31801523718
"129","1004716B16530197596894",5921.31828424296
"130","1004716B16591560773004",6709.98493602699
"131","1004716B1679190464603",29979.6995832043
"132","1004716B16799049593642",17841.3458703664
"133","1004716B16882878682213",4965.74470482933
"134","1004716B1718799712093",177486.546381859
"135","1004716B17287296574924",106793.636492063
"136","1004716B17437818815297",13853.5854825941
"137","1004716B17858625010552",33291.3585418251
"138","1004716B17988472214620",76044.5535521325
"139","1004716B18195388081086",31789.033920318
"140","1004716B18709487370241",29440.3963151708
"141","1004716B19592453866011",25381.3543110058
"142","1004716B19677193971793",24865.482728832
"143","1004716B19683418565174",29340.35347035
"144","1004716B20631449886015",4508.82348014113
"145","1004716B21057014722177",14609.973050003
"146","1004716B21364220712902",14565.2955540245
"147","1004716B22222561531816",88832.0454087856
"148","1004716B22267380414447",6830.21864865831
"149","1004716B22626072900706",7630.6864317674
"150","1004716B23047176162304",93387.8722253334
"151","1004716B23096552390048",55487.2573287371
"152","1004716B23703372823656",42774.4646643395
"153","1004716B24558715702224",19673.256755863
"154","1004716B25333240453308",13257.8546547956
"155","1004716B26067385365497",9012.3254062866
"156","1004716B26434721219648",16661.2114705169
"157","1004716B26688105291153",923089.834315992
"158","1004716B27179977513508",54815.4801495952
"159","1004716B28990306524244",9951.28229330611
"160","1004716B29253428055821",3566.81913883878
"161","1004716B29920218162683",83249.5971248581
"162","1004716B30473237121748",4358.4313059046
"163","1004716B33046783888381",16050.536946926
"164","1004716B34168523861786",11788.255791428
"165","1004716B35056962517282",13673.7420734553
"166","1004716B35525100883051",128332.363388409
"167","1004716B35768967856860",17117.3240366729
"168","1004716B37317224519748",17456.6109865229
"169","1004716B37829191350570",7105.43808339861
"170","1004716B39887866574539",12240.436872465
"171","1004716B40400689855",10009.5032713636
