"","shapeID","adm_pop"
"1","10022922B10293113814705",245552.661773118
"2","10022922B10629043557873",141540.900368754
"3","10022922B11040894453097",173341.910256361
"4","10022922B11101019287712",84847.0393702101
"5","10022922B11162683268422",193768.97420065
"6","10022922B12403701465046",288553.057756337
"7","10022922B1306198900476",193012.150779829
"8","10022922B13687813160362",241956.407422652
"9","10022922B13687974105922",292784.556263039
"10","10022922B15279482214677",253841.658540144
"11","10022922B15285270155057",338537.312471127
"12","10022922B16213196407560",302089.301570291
"13","10022922B21478747844721",69002.20309299
"14","10022922B21608854890468",167585.535222589
"15","10022922B22775533170221",249638.561599221
"16","10022922B23434626058692",192505.363069978
"17","10022922B23923498940873",175631.576478227
"18","10022922B25342620887316",29444.2547555433
"19","10022922B2580716977723",171520.184834452
"20","10022922B27026898293410",31464.9024870005
"21","10022922B29824664852903",291611.292682228
"22","10022922B29889196912325",102475.120508567
"23","10022922B29911348985828",420937.038866328
"24","10022922B30377745880071",72252.0906291394
"25","10022922B31178585124685",134083.909174668
"26","10022922B31790128040616",185669.379959917
"27","10022922B32579750162608",281133.246838194
"28","10022922B32937301443957",57893.1587846192
"29","10022922B3330352702203",496936.373072044
"30","10022922B34339999190032",67657.0399576536
"31","10022922B34392392155891",193688.035305937
"32","10022922B36331574429859",47185.8889032136
"33","10022922B36895306051586",469493.420120911
"34","10022922B38771191417556",62625.3432945409
"35","10022922B38821373259374",32257.1198404405
"36","10022922B39439372576611",352333.767215406
"37","10022922B39697778193382",48480.0335871009
"38","10022922B40357207342555",206676.358215079
"39","10022922B40533998311047",160614.076484047
"40","10022922B42807663031303",220493.643367584
"41","10022922B42847936410668",84194.2939026853
"42","10022922B47245353926014",96068.6109615015
"43","10022922B48021466276127",81762.0175099419
"44","10022922B49716742274905",140323.466522342
"45","10022922B50417492685621",203868.846571618
"46","10022922B50774823120221",189341.719177889
"47","10022922B51504984909978",227311.998019377
"48","10022922B52512193010711",367728.967765971
