"","shapeID","adm_pop"
"1","10022922B10293113814705",102934.277177582
"2","10022922B10629043557873",106481.445237257
"3","10022922B11040894453097",117817.353421662
"4","10022922B11101019287712",18461.8073415812
"5","10022922B11162683268422",153272.324831052
"6","10022922B12403701465046",163097.64714523
"7","10022922B1306198900476",128118.347840752
"8","10022922B13687813160362",236658.021258819
"9","10022922B13687974105922",192933.255099358
"10","10022922B15279482214677",183989.427742721
"11","10022922B15285270155057",215719.209282334
"12","10022922B16213196407560",152711.681386255
"13","10022922B21478747844721",51710.9484310656
"14","10022922B21608854890468",64168.551820138
"15","10022922B22775533170221",100499.047155114
"16","10022922B23434626058692",204348.007018023
"17","10022922B23923498940873",69485.0078886819
"18","10022922B25342620887316",12726.0941272102
"19","10022922B2580716977723",62836.2618174114
"20","10022922B27026898293410",17571.3074977684
"21","10022922B29824664852903",76921.6416216916
"22","10022922B29889196912325",98814.6117732575
"23","10022922B29911348985828",179840.122309275
"24","10022922B30377745880071",20984.3765235259
"25","10022922B31178585124685",134147.54089004
"26","10022922B31790128040616",138665.019662664
"27","10022922B32579750162608",143410.565184322
"28","10022922B32937301443957",23821.149068884
"29","10022922B3330352702203",128576.356224574
"30","10022922B34339999190032",45515.8714433081
"31","10022922B34392392155891",200142.57330017
"32","10022922B36331574429859",19391.1570004846
"33","10022922B36895306051586",229625.743562168
"34","10022922B38771191417556",43801.7995412738
"35","10022922B38821373259374",14001.7379520657
"36","10022922B39439372576611",305225.927779061
"37","10022922B39697778193382",37577.8480002466
"38","10022922B40357207342555",141062.647219421
"39","10022922B40533998311047",33168.5364598237
"40","10022922B42807663031303",204800.790401723
"41","10022922B42847936410668",29186.1638593258
"42","10022922B47245353926014",103850.616977007
"43","10022922B48021466276127",18193.247361707
"44","10022922B49716742274905",54057.8047596742
"45","10022922B50417492685621",34165.5585393195
"46","10022922B50774823120221",187590.72715289
"47","10022922B51504984909978",88357.2074294241
"48","10022922B52512193010711",207439.242752237
"49","10022922B52521872200932",112896.831664127
"50","10022922B52736847594449",291482.510462081
"51","10022922B53755400100934",43113.1938988492
"52","10022922B54073545298219",139980.342145285
"53","10022922B54557741887580",94928.8307426785
"54","10022922B54995100782210",67979.4837746702
"55","10022922B55197674782137",84289.2563498246
"56","10022922B55539380638871",280051.144261554
"57","10022922B56031688474611",86919.0551643168
"58","10022922B56427545477040",93851.6882705762
"59","10022922B56468572037030",87356.7819187888
"60","10022922B57896428715958",31390.9873210493
"61","10022922B59098628147577",15954.3022340714
"62","10022922B59270450060951",39395.1328997468
"63","10022922B59328070281510",131186.118996589
"64","10022922B59412081262724",119217.391334444
"65","10022922B6018255004858",110521.468218938
"66","10022922B60996293868186",63540.830932086
"67","10022922B61088153240222",141246.268763035
"68","10022922B61824869015313",87889.5798176204
"69","10022922B63046975451138",51828.9142039125
"70","10022922B63491232053463",150933.303566971
"71","10022922B63714971659336",42983.0095521855
"72","10022922B64856352127888",68593.6768402783
"73","10022922B65379850816186",408821.472218564
"74","10022922B6580820782603",103796.869298746
"75","10022922B66036521727834",25305.354070697
"76","10022922B67140219559440",41763.6561027525
"77","10022922B69082959012584",343039.299468258
"78","10022922B69129581267436",126966.286195091
"79","10022922B70120442307447",55401.6231881123
"80","10022922B70385192089273",42580.202121593
"81","10022922B7074189327891",76264.8288981559
"82","10022922B70813515121555",179583.365582799
"83","10022922B71585303896889",144667.17352413
"84","10022922B72475763343132",18437.5885391999
"85","10022922B72540367204165",98120.3704797468
"86","10022922B72547257848133",93642.059997176
"87","10022922B7387017022835",109662.000478996
"88","10022922B74242760889111",160123.098149661
"89","10022922B74688195218658",157967.748133809
"90","10022922B7475622417535",229507.992424042
"91","10022922B75046296685916",162778.20409759
"92","10022922B75767771564463",244816.250567399
"93","10022922B77517626674469",28000.4164514573
"94","10022922B77596397547877",94690.9863554284
"95","10022922B78580830473532",206959.311246484
"96","10022922B79548799707119",157538.9510159
"97","10022922B79563685419763",166369.682021355
"98","10022922B80147144228565",237171.628098169
"99","10022922B80317071360034",154332.877420516
"100","10022922B81120329184352",72508.1853617661
"101","10022922B82658288648411",207633.468523031
"102","10022922B82805843876956",135945.440409654
"103","10022922B83460232588272",25337.4781619824
"104","10022922B83786714905046",36922.4557698322
"105","10022922B85658862424992",192004.057668463
"106","10022922B85703559853082",72637.2675258569
"107","10022922B86038713071830",79277.7020500056
"108","10022922B90393204210047",208018.737246286
"109","10022922B91378939255033",24754.0259904963
"110","10022922B91714644312966",74052.6909856978
"111","10022922B92224420422748",233317.642683998
"112","10022922B93003724204974",19048.4980382295
"113","10022922B9355726550011",176996.040933773
"114","10022922B95964642483948",47780.010125938
"115","10022922B96360954496738",89490.2734720952
"116","10022922B97289291498871",101622.57713268
"117","10022922B97539486376385",35394.7118834292
"118","10022922B99194691228489",261141.272388509
"119","10022922B99940912082943",633493.71969725
"120","1004716B10607629664625",28216.3150996558
"121","1004716B11181519901589",8819.30806215844
"122","1004716B11227441241972",23731.9568348588
"123","1004716B11599288881671",42419.326555497
"124","1004716B12303009438356",4935.77959018345
"125","1004716B12807180863257",20348.2771797318
"126","1004716B1417571394105",6509.40237576562
"127","1004716B14428044867923",30846.2526343221
"128","1004716B15521754331329",6751.28400537075
"129","1004716B16530197596894",5753.22136369664
"130","1004716B16591560773004",6652.59945448461
"131","1004716B1679190464603",29888.8466310837
"132","1004716B16799049593642",17785.7762786253
"133","1004716B16882878682213",4908.58175830449
"134","1004716B1718799712093",175997.915544096
"135","1004716B17287296574924",105832.417203052
"136","1004716B17437818815297",13739.2486865082
"137","1004716B17858625010552",32732.79651377
"138","1004716B17988472214620",75136.4270321092
"139","1004716B18195388081086",31439.2361616259
"140","1004716B18709487370241",29060.0986958369
"141","1004716B19592453866011",24379.1046736956
"142","1004716B19677193971793",24503.8760680889
"143","1004716B19683418565174",28829.9759691215
"144","1004716B20631449886015",4446.30699959277
"145","1004716B21057014722177",14449.0904315351
"146","1004716B21364220712902",14380.8002957083
"147","1004716B22222561531816",86466.5379259483
"148","1004716B22267380414447",6764.05324464451
"149","1004716B22626072900706",7584.17062601688
"150","1004716B23047176162304",91653.9599348632
"151","1004716B23096552390048",53607.6263802135
"152","1004716B23703372823656",42461.1421962755
"153","1004716B24558715702224",19417.1597472813
"154","1004716B25333240453308",13137.9933405531
"155","1004716B26067385365497",8931.20730988124
"156","1004716B26434721219648",15740.720919572
"157","1004716B26688105291153",914545.324009552
"158","1004716B27179977513508",54124.4399971399
"159","1004716B28990306524244",9641.84194573051
"160","1004716B29253428055821",3431.49069319192
"161","1004716B29920218162683",84563.9998397786
"162","1004716B30473237121748",4343.18853637803
"163","1004716B33046783888381",15912.761326209
"164","1004716B34168523861786",11689.603140495
"165","1004716B35056962517282",13528.0788371122
"166","1004716B35525100883051",127702.436533055
"167","1004716B35768967856860",16702.6845814174
"168","1004716B37317224519748",16875.5314104618
"169","1004716B37829191350570",7031.33312547049
"170","1004716B39887866574539",11339.0544661132
"171","1004716B40400689855",9621.40610144685
"172","1004716B4105996695407",46224.2309513949
"173","1004716B41798350281797",15190.4421552928
"174","1004716B42405349993002",14259.308014217
"175","1004716B43521323619670",27692.4247048024
"176","1004716B46304212562790",30272.4812075726
"177","1004716B47361215908739",42652.85632781
"178","1004716B47448903667956",4292.17036904406
"179","1004716B48190811236888",15195.727589607
"180","1004716B48551329276028",33001.0347234002
"181","1004716B4922305453104",49088.3765809988
"182","1004716B49624081386383",5468.90463307981
"183","1004716B49873570075163",23116.3999733343
"184","1004716B50756255282964",15925.077396079
"185","1004716B51172102735517",32061.3297075123
"186","1004716B51733006416876",11611.7497051654
"187","1004716B52316346620660",11346.009157044
"188","1004716B53376574374139",28884.4162780641
"189","1004716B53566331639399",23274.03302476
"190","1004716B54841034408415",3436.76003040452
"191","1004716B54884295225875",14522.3680469517
"192","1004716B5502390866832",11792.7867325345
"193","1004716B55226501636546",49116.027341643
"194","1004716B55266427441133",4747.21587672453
"195","1004716B564283861806",20322.8819083698
"196","1004716B56620131792900",15439.3855836026
"197","1004716B56693766830513",102895.80821914
"198","1004716B57977166518542",3885.54232390287
"199","1004716B58524180713592",44611.8781226478
"200","1004716B59268644799254",4017.11029539856
"201","1004716B59561858101925",24390.3260906458
"202","1004716B60174828263076",11108.1646356428
"203","1004716B602657400093",5479.77541465091
"204","1004716B6041488955142",12427.5923614617
"205","1004716B60763452238766",8275.01873539612
"206","1004716B60915682205878",32056.4123084007
"207","1004716B62391534805354",49684.3479310672
"208","1004716B63419948183184",7526.03873645832
"209","1004716B63442021771404",16623.1485238978
"210","1004716B63753467336397",8916.6290194186
"211","1004716B64543090123083",50206.1377163563
"212","1004716B64961378058069",5316.05076025737
"213","1004716B65616251671533",48748.600595264
"214","1004716B65848317869673",7987.67536783832
"215","1004716B6585640653247",17335.9623400833
"216","1004716B66852028113386",10301.6405832459
"217","1004716B68120786846316",12903.3145611019
"218","1004716B69016547634198",8274.91895633301
"219","1004716B69176908795082",9539.32434612626
"220","1004716B69755692958912",12417.1902098039
"221","1004716B70540306001551",27541.4507927782
"222","1004716B73222329493387",35418.2349490382
"223","1004716B73686140386130",38448.389252639
"224","1004716B75081845328431",8356.94247745817
"225","1004716B75188103364632",50368.102922136
"226","1004716B7540318748953",11078.0284419832
"227","1004716B75632555635080",19473.577824837
"228","1004716B76104537759398",5089.50643686061
"229","1004716B76428699695737",17277.1375408281
"230","1004716B76497649402022",22769.6755256439
"231","1004716B76724333569498",13900.5320240441
"232","1004716B77108235985469",18510.705228124
"233","1004716B77754664653503",8779.68669446291
"234","1004716B78226136853843",29373.656876019
"235","1004716B78896367907515",915.859521157518
"236","1004716B80343158927889",13563.9647216985
"237","1004716B80493320334712",22734.9039332526
"238","1004716B80689384064512",11480.4395911788
"239","1004716B8103194672097",37445.4702422077
"240","1004716B81198571450943",28532.868250228
"241","1004716B81885573908031",25463.8300138132
"242","1004716B82314405656204",32010.547180131
"243","1004716B82609428709208",8217.04417126471
"244","1004716B82788315427731",26770.7621478923
"245","1004716B82888371591371",129391.304849357
"246","1004716B83781631297987",12895.2875276745
"247","1004716B83973751010428",6376.10523532715
"248","1004716B84581275019273",3918.73401447457
"249","1004716B8461244820231",11051.3787660012
"250","1004716B85361767626359",15976.2120151561
"251","1004716B85519023744244",49664.5342052443
"252","1004716B86091214063878",41342.3277861342
"253","1004716B87721253987704",116532.796774373
"254","1004716B87872179311194",35773.7196911889
"255","1004716B88146525793378",25003.9440739111
"256","1004716B88465626823892",39192.1122642846
"257","1004716B88505834595932",24276.0717590923
"258","1004716B9004620436868",5565.50368194802
"259","1004716B90224311807252",16411.8075834779
"260","1004716B91399694285767",9473.00635070522
"261","1004716B91452686673321",7604.73135535627
"262","1004716B91684514747907",32986.1347156032
