"","shapeID","adm_pop"
"1","10022922B10293113814705",85017.0554570695
"2","10022922B10629043557873",97698.723030535
"3","10022922B11040894453097",102850.758957337
"4","10022922B11101019287712",14441.0699064089
"5","10022922B11162683268422",145241.252047152
"6","10022922B12403701465046",141364.579732621
"7","10022922B1306198900476",110929.243466594
"8","10022922B13687813160362",226581.075027329
"9","10022922B13687974105922",168625.683450609
"10","10022922B15279482214677",166097.652338669
"11","10022922B15285270155057",194179.781723596
"12","10022922B16213196407560",133981.032311542
"13","10022922B21478747844721",47804.926234002
"14","10022922B21608854890468",53674.6253091506
"15","10022922B22775533170221",86546.7279445179
"16","10022922B23434626058692",198199.878946263
"17","10022922B23923498940873",57465.046345533
"18","10022922B25342620887316",10958.3191924065
"19","10022922B2580716977723",50451.3279278962
"20","10022922B27026898293410",14314.4115508582
"21","10022922B29824664852903",60829.2710625659
"22","10022922B29889196912325",93726.835483786
"23","10022922B29911348985828",152179.600942959
"24","10022922B30377745880071",16108.6874674928
"25","10022922B31178585124685",125851.674890983
"26","10022922B31790128040616",122130.566648228
"27","10022922B32579750162608",122696.554275568
"28","10022922B32937301443957",21045.9722870085
"29","10022922B3330352702203",100449.175830945
"30","10022922B34339999190032",38808.7666570658
"31","10022922B34392392155891",191899.730289816
"32","10022922B36331574429859",17521.900613452
"33","10022922B36895306051586",199444.980394612
"34","10022922B38771191417556",41444.4683384245
"35","10022922B38821373259374",12178.9288331633
"36","10022922B39439372576611",287578.703808816
"37","10022922B39697778193382",33497.162533995
"38","10022922B40357207342555",126708.183893978
"39","10022922B40533998311047",24841.2627767731
"40","10022922B42807663031303",191073.624882645
"41","10022922B42847936410668",24969.9924416828
"42","10022922B47245353926014",100576.694250884
"43","10022922B48021466276127",13682.2819741489
"44","10022922B49716742274905",45940.0733286773
"45","10022922B50417492685621",25748.8503162525
"46","10022922B50774823120221",168575.633304792
"47","10022922B51504984909978",78167.7119259848
"48","10022922B52512193010711",179151.716412116
"49","10022922B52521872200932",92979.6641900712
"50","10022922B52736847594449",241636.881518148
"51","10022922B53755400100934",35694.8953732271
"52","10022922B54073545298219",127158.388338556
"53","10022922B54557741887580",82489.8363915173
"54","10022922B54995100782210",57165.8035877037
"55","10022922B55197674782137",69712.9711409835
"56","10022922B55539380638871",249652.682839196
"57","10022922B56031688474611",81035.9750881927
"58","10022922B56427545477040",82989.4240215769
"59","10022922B56468572037030",74765.943157054
"60","10022922B57896428715958",24678.1683458523
"61","10022922B59098628147577",12532.1959039416
"62","10022922B59270450060951",34961.461205238
"63","10022922B59328070281510",120322.931605483
"64","10022922B59412081262724",104669.946225894
"65","10022922B6018255004858",91868.2847597049
"66","10022922B60996293868186",52246.4787360269
"67","10022922B61088153240222",124573.461211187
"68","10022922B61824869015313",76824.3762759618
"69","10022922B63046975451138",48740.513316358
"70","10022922B63491232053463",132937.970692412
"71","10022922B63714971659336",33927.9686512713
"72","10022922B64856352127888",59326.9608228635
"73","10022922B65379850816186",378416.69380883
"74","10022922B6580820782603",85260.688754995
"75","10022922B66036521727834",20026.2576354882
"76","10022922B67140219559440",36312.8064019894
"77","10022922B69082959012584",321072.082585714
"78","10022922B69129581267436",116357.366203408
"79","10022922B70120442307447",44551.5836094503
"80","10022922B70385192089273",35326.1720861477
"81","10022922B7074189327891",57741.602261672
"82","10022922B70813515121555",149725.611573653
"83","10022922B71585303896889",133793.988637595
"84","10022922B72475763343132",14742.3518222118
"85","10022922B72540367204165",91841.3675923405
"86","10022922B72547257848133",82721.0380630129
"87","10022922B7387017022835",91957.8001215633
"88","10022922B74242760889111",130055.72995123
"89","10022922B74688195218658",144674.760406242
"90","10022922B7475622417535",218885.731646836
"91","10022922B75046296685916",131314.933782522
"92","10022922B75767771564463",212654.508356978
"93","10022922B77517626674469",25334.8035194256
"94","10022922B77596397547877",81988.7289357283
"95","10022922B78580830473532",185820.230287062
"96","10022922B79548799707119",140431.697343547
"97","10022922B79563685419763",151678.424670598
"98","10022922B80147144228565",215132.8802815
"99","10022922B80317071360034",144004.102718969
"100","10022922B81120329184352",61265.5027560998
"101","10022922B82658288648411",188308.008078012
"102","10022922B82805843876956",113773.81544726
"103","10022922B83460232588272",19236.2255771544
"104","10022922B83786714905046",32316.9312397474
"105","10022922B85658862424992",171616.636391546
"106","10022922B85703559853082",66708.7015788081
"107","10022922B86038713071830",65598.7142989867
"108","10022922B90393204210047",192646.336761132
"109","10022922B91378939255033",19874.1638760535
"110","10022922B91714644312966",59680.4124228504
"111","10022922B92224420422748",209639.37222895
"112","10022922B93003724204974",16410.5275195776
"113","10022922B9355726550011",151605.363508467
"114","10022922B95964642483948",37691.2848699234
"115","10022922B96360954496738",79852.5689586359
"116","10022922B97289291498871",86595.1807275386
"117","10022922B97539486376385",30675.4454576885
"118","10022922B99194691228489",242903.875559639
"119","10022922B99940912082943",546510.549046639
"120","1004716B10607629664625",27255.6185333454
"121","1004716B11181519901589",8597.05046254644
"122","1004716B11227441241972",21984.088578186
"123","1004716B11599288881671",36923.7667692475
"124","1004716B12303009438356",4629.96621823172
"125","1004716B12807180863257",19551.9232870868
"126","1004716B1417571394105",6176.68297539037
