"","shapeID","adm_pop"
"1","10022922B10293113814705",171150.972959542
"2","10022922B10629043557873",130873.655767627
"3","10022922B11040894453097",148652.27520841
"4","10022922B11101019287712",44848.7093007352
"5","10022922B11162683268422",184195.570464931
"6","10022922B12403701465046",230642.366554564
"7","10022922B1306198900476",164158.181770517
"8","10022922B13687813160362",252738.140093267
"9","10022922B13687974105922",249378.462074667
"10","10022922B15279482214677",228531.678218841
"11","10022922B15285270155057",290295.530466013
"12","10022922B16213196407560",234254.238855794
"13","10022922B21478747844721",65460.9514219966
"14","10022922B21608854890468",113921.890905672
"15","10022922B22775533170221",154561.49267719
"16","10022922B23434626058692",205465.021714117
"17","10022922B23923498940873",120155.178254514
"18","10022922B25342620887316",21633.990061814
"19","10022922B2580716977723",111919.50456167
"20","10022922B27026898293410",23988.4160139985
"21","10022922B29824664852903",167281.615858086
"22","10022922B29889196912325",108420.151457999
"23","10022922B29911348985828",298353.150331874
"24","10022922B30377745880071",42019.5197877494
"25","10022922B31178585124685",140075.965739624
"26","10022922B31790128040616",167614.165562424
"27","10022922B32579750162608",215185.380763421
"28","10022922B32937301443957",34253.6711472012
"29","10022922B3330352702203",280729.903783622
"30","10022922B34339999190032",56214.4348531628
"31","10022922B34392392155891",205945.4674545
"32","10022922B36331574429859",26799.6701709255
"33","10022922B36895306051586",301893.111537254
"34","10022922B38771191417556",51342.6428423508
"35","10022922B38821373259374",23120.9594822912
"36","10022922B39439372576611",353517.099323785
"37","10022922B39697778193382",44505.0667261501
"38","10022922B40357207342555",181561.093314889
"39","10022922B40533998311047",81614.7319275391
"40","10022922B42807663031303",222613.379248612
"41","10022922B42847936410668",46483.1774231147
"42","10022922B47245353926014",105257.965754632
"43","10022922B48021466276127",42938.8559576725
"44","10022922B49716742274905",95265.8818643368
"45","10022922B50417492685621",97201.1515544553
"46","10022922B50774823120221",191308.848133356
"47","10022922B51504984909978",137317.015547655
"48","10022922B52512193010711",294084.285612485
