"","shapeID","adm_pop"
"1","10022922B10293113814705",58888.9360603651
"2","10022922B10629043557873",83142.1908245352
"3","10022922B11040894453097",77415.270659607
"4","10022922B11101019287712",9352.10749315344
"5","10022922B11162683268422",134215.608104446
"6","10022922B12403701465046",107373.94174053
"7","10022922B1306198900476",82662.3131693097
"8","10022922B13687813160362",210497.287549212
"9","10022922B13687974105922",128062.388787476
"10","10022922B15279482214677",135946.536630908
"11","10022922B15285270155057",159989.765112516
"12","10022922B16213196407560",107028.641902262
"13","10022922B21478747844721",43688.5790410705
"14","10022922B21608854890468",38979.8502481666
"15","10022922B22775533170221",65790.3366018804
"16","10022922B23434626058692",183720.370635269
"17","10022922B23923498940873",40578.7324617213
"18","10022922B25342620887316",8502.85719859184
"19","10022922B2580716977723",32966.6502257072
"20","10022922B27026898293410",9150.40495692865
"21","10022922B29824664852903",40143.5955934508
"22","10022922B29889196912325",84473.7322071485
"23","10022922B29911348985828",112442.043481551
"24","10022922B30377745880071",9611.42554201425
"25","10022922B31178585124685",109198.837308935
"26","10022922B31790128040616",94128.5764603181
"27","10022922B32579750162608",91460.849024126
"28","10022922B32937301443957",16653.1538615658
"29","10022922B3330352702203",64252.0843052559
"30","10022922B34339999190032",27215.0297543602
"31","10022922B34392392155891",175614.111622628
"32","10022922B36331574429859",14642.5138705748
"33","10022922B36895306051586",138338.921391892
"34","10022922B38771191417556",37633.2296093888
"35","10022922B38821373259374",9583.68549177638
"36","10022922B39439372576611",257906.129404004
"37","10022922B39697778193382",26004.9333032234
"38","10022922B40357207342555",103248.419460256
"39","10022922B40533998311047",14488.5610180829
"40","10022922B42807663031303",165648.291366653
"41","10022922B42847936410668",17187.154430109
"42","10022922B47245353926014",93971.4949983519
"43","10022922B48021466276127",8099.02964658983
"44","10022922B49716742274905",34544.2791044769
"45","10022922B50417492685621",15785.5905438112
"46","10022922B50774823120221",129022.091910092
"47","10022922B51504984909978",62528.901517045
"48","10022922B52512193010711",134572.342521463
"49","10022922B52521872200932",64261.2239416182
"50","10022922B52736847594449",165637.605904626
"51","10022922B53755400100934",23604.6696882462
"52","10022922B54073545298219",104555.115263745
"53","10022922B54557741887580",62128.2176031864
"54","10022922B54995100782210",41747.5825911753
"55","10022922B55197674782137",50092.5108580859
"56","10022922B55539380638871",201008.992523165
"57","10022922B56031688474611",68833.3101979238
"58","10022922B56427545477040",66257.5067647958
"59","10022922B56468572037030",55690.6289183381
"60","10022922B57896428715958",15594.9937077646
"61","10022922B59098628147577",7671.70981331379
"62","10022922B59270450060951",25380.6444358065
"63","10022922B59328070281510",102444.144885123
"64","10022922B59412081262724",82643.8332542311
"65","10022922B6018255004858",66351.1092643903
"66","10022922B60996293868186",36249.9223018158
"67","10022922B61088153240222",98518.0530816631
"68","10022922B61824869015313",60083.5557087998
"69","10022922B63046975451138",42576.4726539489
"70","10022922B63491232053463",103130.790072168
"71","10022922B63714971659336",21575.3549283543
"72","10022922B64856352127888",40195.9093823822
"73","10022922B65379850816186",327868.565716788
