"","shapeID","adm_pop"
"1","17698898B10243065088514",36288.5035760314
"2","17698898B10294811949528",30058.1175724679
"3","17698898B10413991082827",24307.6335470432
"4","17698898B10542195200094",24608.3008343047
"5","17698898B10543334848024",176865.925231448
"6","17698898B10658108836681",46340.2485654685
"7","17698898B10808081288517",76688.1668044675
"8","17698898B10942587519321",22452.6300234795
"9","17698898B11614254206376",54920.4265160457
"10","17698898B11646874618159",95957.8221727638
"11","17698898B11775537329403",40671.705802726
"12","17698898B11793530317199",32615.2607922554
"13","17698898B12331044799427",23364.1532933712
"14","17698898B12348234721190",125796.283393674
"15","17698898B12487072568653",23219.3124131302
"16","17698898B12488155068203",24276.6444550827
"17","17698898B12728543796406",23872.7673769208
"18","17698898B12847742424468",99776.9416620784
"19","17698898B12916528031123",29769.7480635246
"20","17698898B12921472973415",63469.0666009193
"21","17698898B13238252869015",32584.2078537684
"22","17698898B13286214983571",34463.058111461
"23","17698898B13673571865374",81383.2054724567
"24","17698898B13684385115275",35958.9097638994
"25","17698898B1377495574710",28217.7151305146
"26","17698898B13869186183429",22315.5395580023
"27","17698898B14177024461677",58103.8290602747
"28","17698898B14674073600616",56346.1302325213
"29","17698898B14779938213850",85742.3605884836
"30","17698898B15040398145446",61920.316617012
"31","17698898B15363372694269",33061.3441118896
"32","17698898B15834343688253",62098.8139745643
"33","17698898B15836335276490",154720.157335773
"34","17698898B15919803433958",47530.3394594562
"35","17698898B16169279194462",23125.7081849045
"36","17698898B16178473007687",75007.0129151993
"37","17698898B16660327351788",20282.2875738156
"38","17698898B167183806480",103228.38940392
"39","17698898B16828551038730",10540.4930127442
"40","17698898B16843161206497",27355.8851463797
"41","17698898B17027001788279",65035.218557875
"42","17698898B17227259683371",59316.5622534628
"43","17698898B17409379319517",29124.8289669007
"44","17698898B17817856005515",30687.2957296371
"45","17698898B18193137102003",99494.3469975026
"46","17698898B18601855151181",49541.0581083298
"47","17698898B19581778816483",17433.8530918513
"48","17698898B19619181561833",20310.9377280664
"49","17698898B19883224301342",45476.353208065
"50","17698898B20052578515720",34219.3955054101
"51","17698898B2066778831749",81281.5520045757
"52","17698898B21333678660273",81678.1490518932
"53","17698898B215404734211",33299.3470447639
"54","17698898B21749307466841",15943.1858446002
"55","17698898B21871678766535",54333.238085981
"56","17698898B22210022467973",69553.921132322
"57","17698898B22352554505248",109736.146559292
"58","17698898B22383427297645",66270.9898999482
"59","17698898B22800261216411",65011.8853841056
"60","17698898B22921587278202",24908.0176414914
"61","17698898B23157226416647",150298.191611398
"62","17698898B23166050371692",45065.1089527655
"63","17698898B23236612264479",85880.8537400424
"64","17698898B23262153912138",62729.6436161767
"65","17698898B23350919974293",17846.5463919317
"66","17698898B24017508247144",52870.8827323914
"67","17698898B2431624392014",84889.2851363615
"68","17698898B2508287101636",23428.5743743575
"69","17698898B25309519003719",19184.255822854
"70","17698898B25739808204727",35920.5089999675
"71","17698898B2615744519366",49635.1837486302
"72","17698898B26335447462058",12945.7700755894
"73","17698898B26698492431192",28049.0471338299
"74","17698898B26925173869114",73917.5513159135
"75","17698898B26989253690642",13813.5060377121
"76","17698898B27007301103583",11289.3388146841
"77","17698898B27579571424346",10813.1622953415
"78","17698898B27904956690533",64078.9560999274
"79","17698898B28188212808936",83968.1867066458
"80","17698898B284678917294",36176.3738604784
"81","17698898B28778258305736",56624.70077537
"82","17698898B28919940592911",14101.976720341
"83","17698898B29414773205721",67615.7654177949
"84","17698898B29599265384553",14568.8618231479
"85","17698898B29888456693038",52561.4396123158
"86","17698898B30671190728626",27969.9567291927
"87","17698898B30811011988841",74161.2902834135
"88","17698898B30857026979621",59416.121282571
"89","17698898B30924552115619",8331.83197134465
"90","17698898B31116405926030",47042.4768395926
"91","17698898B31168234973124",37657.4494698048
"92","17698898B31718885342690",31907.4772886965
"93","17698898B31964799049136",24022.7460566718
"94","17698898B3221081044108",36458.3514446631
"95","17698898B32376525007973",67693.7693705969
"96","17698898B32541112128206",98498.2521281243
"97","17698898B32644110556911",164787.256248703
"98","17698898B32779649275791",23304.9361677335
"99","17698898B32986423945251",18304.9718664454
"100","17698898B33097773516332",55227.6137132347
"101","17698898B33300576741298",42105.9104379945
"102","17698898B33311091031062",46759.074554203
"103","17698898B3395044113732",36538.7940749129
"104","17698898B34012534665236",211465.023548469
"105","17698898B34314103911118",25977.497417212
"106","17698898B34482796057231",82791.8018179536
"107","17698898B34489246879191",76921.9579587245
"108","17698898B3457791350599",16500.0669539517
"109","17698898B34606037215802",79755.3121737329
"110","17698898B34778403037326",52671.2125852108
"111","17698898B34806360196917",46907.0553941994
"112","17698898B34842389530316",72517.2396604986
"113","17698898B34980340314796",99899.2558174133
"114","17698898B35159094518715",22602.0324074274
"115","17698898B3536630965398",451817.690493842
"116","17698898B35828896947271",52317.0189372485
"117","17698898B35985361203914",97702.8992854688
"118","17698898B36085950129723",72246.8836579472
"119","17698898B36180835815829",66926.9302416742
"120","17698898B36453114297847",3558.80103471532
"121","17698898B36636403911710",36006.1557483809
"122","17698898B37192900102961",43640.8806574345
"123","17698898B37452568308908",64036.471861937
"124","17698898B38280205315717",33400.5638791323
"125","17698898B38396690303170",18082.6213969075
"126","17698898B39012202863622",32489.7511839867
"127","17698898B39156943056373",56480.0762500542
"128","17698898B39229335816242",18272.2957344055
"129","17698898B39301080815863",11931.2485292375
"130","17698898B39893624636258",47498.4687921355
"131","17698898B40293713134027",46533.0473841636
"132","17698898B40546749525056",181513.792038317
"133","17698898B40651827730083",48588.8492473294
"134","17698898B40667895693210",47378.8081790407
"135","17698898B4103502183848",171428.589716104
"136","17698898B41043106697334",45022.1974060059
"137","17698898B41376487693068",121697.097034793
