"","shapeID","adm_pop"
"1","10022922B10293113814705",64397.0216741906
"2","10022922B10629043557873",86504.4709513032
"3","10022922B11040894453097",83093.9744820627
"4","10022922B11101019287712",10366.0389829873
"5","10022922B11162683268422",136646.955354836
"6","10022922B12403701465046",114782.07117963
"7","10022922B1306198900476",89014.0719878931
"8","10022922B13687813160362",214138.123879326
"9","10022922B13687974105922",137151.138817555
"10","10022922B15279482214677",142845.991832
"11","10022922B15285270155057",167708.27204311
"12","10022922B16213196407560",112829.771869567
"13","10022922B21478747844721",44595.5579247557
"14","10022922B21608854890468",42070.3085247893
"15","10022922B22775533170221",70270.5449966129
"16","10022922B23434626058692",187830.879914648
"17","10022922B23923498940873",44103.1516045168
"18","10022922B25342620887316",9027.39612374093
"19","10022922B2580716977723",36563.2075279918
"20","10022922B27026898293410",10243.0027085539
"21","10022922B29824664852903",44264.8126461875
"22","10022922B29889196912325",86794.4720499249
"23","10022922B29911348985828",120860.084257118
"24","10022922B30377745880071",10897.6504361652
"25","10022922B31178585124685",113313.507555246
"26","10022922B31790128040616",100438.242335511
"27","10022922B32579750162608",98198.3846087247
"28","10022922B32937301443957",17631.8857324951
"29","10022922B3330352702203",71412.7081685548
"30","10022922B34339999190032",29800.6348082171
"31","10022922B34392392155891",179641.893099683
"32","10022922B36331574429859",15281.2037340166
"33","10022922B36895306051586",152263.932243963
"34","10022922B38771191417556",38536.8545549292
"35","10022922B38821373259374",10124.0362425515
"36","10022922B39439372576611",264822.701886111
"37","10022922B39697778193382",27757.3869120302
"38","10022922B40357207342555",108575.999459827
"39","10022922B40533998311047",16492.3994799032
"40","10022922B42807663031303",171745.140549516
"41","10022922B42847936410668",18923.2494205335
"42","10022922B47245353926014",95687.110003765
"43","10022922B48021466276127",9176.52622402186
"44","10022922B49716742274905",36931.8003549745
"45","10022922B50417492685621",17698.0698162699
"46","10022922B50774823120221",138531.96065663
"47","10022922B51504984909978",66013.0971288578
"48","10022922B52512193010711",144411.199331025
"49","10022922B52521872200932",70279.5467156225
"50","10022922B52736847594449",181875.692021581
"51","10022922B53755400100934",26186.6940946858
"52","10022922B54073545298219",109808.832495838
"53","10022922B54557741887580",66650.8384810199
"54","10022922B54995100782210",45011.8503808971
"55","10022922B55197674782137",54151.3535956331
"56","10022922B55539380638871",211952.58565574
"57","10022922B56031688474611",71858.5954901123
"58","10022922B56427545477040",69964.271073137
"59","10022922B56468572037030",59800.1427793865
"60","10022922B57896428715958",17403.9853776893
"61","10022922B59098628147577",8661.08661352981
"62","10022922B59270450060951",27621.1063890151
"63","10022922B59328070281510",106638.554081657
"64","10022922B59412081262724",87470.9052022637
"65","10022922B6018255004858",71685.5100134085
"66","10022922B60996293868186",39576.3736974025
"67","10022922B61088153240222",104365.276470292
"68","10022922B61824869015313",63760.2162742065
"69","10022922B63046975451138",44116.9449290205
"70","10022922B63491232053463",109840.521102948
"71","10022922B63714971659336",24082.5828509403
"72","10022922B64856352127888",44553.0292877846
"73","10022922B65379850816186",339593.38478545
"74","10022922B6580820782603",62912.8292041119
"75","10022922B66036521727834",14638.8325844174
"76","10022922B67140219559440",29754.4052352338
"77","10022922B69082959012584",285021.726913508
"78","10022922B69129581267436",103361.719829974
"79","10022922B70120442307447",32337.6333478663
"80","10022922B70385192089273",26437.2686034413
"81","10022922B7074189327891",38854.3954698975
"82","10022922B70813515121555",115326.231634486
"83","10022922B71585303896889",119362.4242688
"84","10022922B72475763343132",10774.8466407262
"85","10022922B72540367204165",84141.4696110625
"86","10022922B72547257848133",68283.0882583773
"87","10022922B7387017022835",70879.983479541
"88","10022922B74242760889111",96207.7353117457
"89","10022922B74688195218658",129729.356588004
"90","10022922B7475622417535",203764.866689671
"91","10022922B75046296685916",96837.9797916531
"92","10022922B75767771564463",172817.537403868
"93","10022922B77517626674469",22073.3593418799
"94","10022922B77596397547877",67894.3753578363
"95","10022922B78580830473532",158936.162528465
"96","10022922B79548799707119",119372.882526409
"97","10022922B79563685419763",133984.278761631
"98","10022922B80147144228565",187237.995499508
"99","10022922B80317071360034",130090.589610617
"100","10022922B81120329184352",48564.1780094172
"101","10022922B82658288648411",163799.011405626
"102","10022922B82805843876956",85949.9573446917
"103","10022922B83460232588272",12981.9942842123
"104","10022922B83786714905046",24802.8895101431
"105","10022922B85658862424992",145795.643055339
"106","10022922B85703559853082",60307.9719766066
"107","10022922B86038713071830",49238.1166776098
"108","10022922B90393204210047",172265.350927761
"109","10022922B91378939255033",14574.4419136197
"110","10022922B91714644312966",43483.730878477
"111","10022922B92224420422748",179927.160753869
"112","10022922B93003724204974",13332.2248722168
"113","10022922B9355726550011",122322.234386017
"114","10022922B95964642483948",26803.3843662134
"115","10022922B96360954496738",67310.1121246192
"116","10022922B97289291498871",68374.1441172973
"117","10022922B97539486376385",25799.8951414573
"118","10022922B99194691228489",218005.250431112
"119","10022922B99940912082943",417510.783049742
"120","1004716B10607629664625",25611.2946216132
"121","1004716B11181519901589",7964.64324916771
"122","1004716B11227441241972",19862.5592972872
"123","1004716B11599288881671",29148.2627310618
"124","1004716B12303009438356",4205.22354803492
"125","1004716B12807180863257",17977.0975520503
"126","1004716B1417571394105",5689.5459725338
"127","1004716B14428044867923",23977.4882854476
"128","1004716B15521754331329",4847.30360289003
"129","1004716B16530197596894",4318.54204179572
"130","1004716B16591560773004",5411.97269745737
"131","1004716B1679190464603",27906.1208312422
"132","1004716B16799049593642",16467.9213841181
"133","1004716B16882878682213",4350.60990019831
"134","1004716B1718799712093",159745.645322747
"135","1004716B17287296574924",94766.9253160567
"136","1004716B17437818815297",12029.9803091901
"137","1004716B17858625010552",26679.9851248188
"138","1004716B17988472214620",66291.0431402125
"139","1004716B18195388081086",28230.0129584078
"140","1004716B18709487370241",25153.6043089183
"141","1004716B19592453866011",17986.9815518713
"142","1004716B19677193971793",21274.9891291614
"143","1004716B19683418565174",23437.4587102232
"144","1004716B20631449886015",3815.31555111259
"145","1004716B21057014722177",12341.3989466743
"146","1004716B21364220712902",11979.0199574481
"147","1004716B22222561531816",64157.212810164
"148","1004716B22267380414447",5870.19403426659
"149","1004716B22626072900706",7108.49720112628
"150","1004716B23047176162304",38528.3160177735
"151","1004716B23096552390048",40286.5751749114
"152","1004716B23703372823656",36408.8375443467
"153","1004716B24558715702224",16784.5603219673
"154","1004716B25333240453308",11115.7654979561
