"","shapeID","adm_pop"
"1","10022922B10293113814705",51592.8889152743
"2","10022922B10629043557873",78287.7999800305
"3","10022922B11040894453097",69637.0986444479
"4","10022922B11101019287712",8068.55396643997
"5","10022922B11162683268422",130591.682506759
"6","10022922B12403701465046",97308.1189470692
"7","10022922B1306198900476",73696.9259157946
"8","10022922B13687813160362",205130.584216175
"9","10022922B13687974105922",115462.392215222
"10","10022922B15279482214677",126128.169939495
"11","10022922B15285270155057",149064.313075408
"12","10022922B16213196407560",99060.6401758578
"13","10022922B21478747844721",42068.5882002647
"14","10022922B21608854890468",34855.760249674
"15","10022922B22775533170221",59682.8943245253
"16","10022922B23434626058692",176721.88934628
"17","10022922B23923498940873",35901.4875546941
"18","10022922B25342620887316",7783.89689395769
"19","10022922B2580716977723",28313.3196950183
"20","10022922B27026898293410",7723.46618825952
"21","10022922B29824664852903",34895.2786445485
"22","10022922B29889196912325",80845.1511399889
"23","10022922B29911348985828",101146.901262283
"24","10022922B30377745880071",8005.54642759591
"25","10022922B31178585124685",103015.697493948
"26","10022922B31790128040616",85273.8017215982
"27","10022922B32579750162608",82312.7100348632
"28","10022922B32937301443957",15282.5550849191
"29","10022922B3330352702203",55230.9956232665
"30","10022922B34339999190032",23679.9269661555
"31","10022922B34392392155891",169480.603045259
"32","10022922B36331574429859",13716.4326664133
"33","10022922B36895306051586",119874.637733314
"34","10022922B38771191417556",36253.8748807202
"35","10022922B38821373259374",8892.11919334295
"36","10022922B39439372576611",247868.508119999
"37","10022922B39697778193382",23514.9781799073
"38","10022922B40357207342555",95670.6607164732
"39","10022922B40533998311047",12019.8170876559
"40","10022922B42807663031303",156586.187160306
"41","10022922B42847936410668",14905.1326040453
"42","10022922B47245353926014",91211.6017601571
"43","10022922B48021466276127",6764.63759877641
"44","10022922B49716742274905",31398.6033305411
"45","10022922B50417492685621",13420.4658109712
"46","10022922B50774823120221",115373.324581938
"47","10022922B51504984909978",57663.8809995671
"48","10022922B52512193010711",121001.97816672
"49","10022922B52521872200932",56320.0059353346
"50","10022922B52736847594449",144228.742420806
"51","10022922B53755400100934",20326.119716471
"52","10022922B54073545298219",96982.7893655488
"53","10022922B54557741887580",55910.808398052
"54","10022922B54995100782210",37379.1147395731
"55","10022922B55197674782137",44737.2311531546
"56","10022922B55539380638871",185718.618409864
"57","10022922B56031688474611",64272.82065219
"58","10022922B56427545477040",61072.0909971048
"59","10022922B56468572037030",50143.247819777
