"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","10022922B31178585124685",1,142015.15873016,142015.15873016,11.8636890825067
"2","17275852B10013747765987",1,987445.489769532,987445.489769532,13.8028765740004
"3","17275852B16521843045020",1,1238390.05070009,1238390.05070009,14.0293227477899
"4","17275852B17785585955827",1,618783.938295098,618783.938295098,13.3355114411307
"5","17275852B2295538790743",1,1171581.88836664,1171581.88836664,13.9738654349281
"6","17275852B27877276340012",1,3342002.06376699,3342002.06376699,15.0220806056618
"7","17275852B31711539663260",1,2696933.71914997,2696933.71914997,14.8076260260505
"8","17275852B33382458843189",1,7378659.46683324,7378659.46683324,15.8141025360168
"9","17275852B35416849225692",1,1270870.42047683,1270870.42047683,14.0552125941299
"10","17275852B37976290279083",1,2045854.52202095,2045854.52202095,14.5313261193592
"11","17275852B56364962136156",1,5299714.78302144,5299714.78302144,15.48316356255
"12","17275852B59014028549632",1,1095861.01920402,1095861.01920402,13.9070509311538
"13","17275852B66204891178522",1,3180082.88444612,3180082.88444612,14.9724178187079
"14","17275852B7296923051238",1,1520523.0764234,1520523.0764234,14.2345649628495
"15","17275852B74040811495822",1,667359.515435264,667359.515435264,13.4110841833385
"16","17275852B78973254528560",1,494024.504147405,494024.504147405,13.1103403984771
"17","17275852B8583677209878",1,656166.524888811,656166.524888811,13.3941698846279
"18","17275852B95583475247133",1,1485515.28226216,1485515.28226216,14.2112722614537
"19","22064153B10066515375089",1,136555.035033475,136555.035033475,11.8244829994075
"20","22064153B10908081440803",1,5355.73176083167,5355.73176083167,8.58592262356134
"21","22064153B11283862904746",1,23808.0298273222,23808.0298273222,10.0777781904597
"22","22064153B12662900476516",1,33315.3904031888,33315.3904031888,10.4137747434688
"23","22064153B12861375372699",1,17445.1274639959,17445.1274639959,9.76681566021476
"24","22064153B12953099652868",1,54365.0459030506,54365.0459030506,10.9034766877808
"25","22064153B1320154413470",1,13019.4823702248,13019.4823702248,9.4742021584611
"26","22064153B13215881329963",1,7195.61117732209,7195.61117732209,8.88122656044244
"27","22064153B1352051297857",1,122876.752818603,122876.752818603,11.7189371224025
"28","22064153B13823601910405",1,48834.1224438822,48834.1224438822,10.796184577901
"29","22064153B13974843260526",1,21800.8019832532,21800.8019832532,9.98970203632313
"30","22064153B14409781546574",1,104209.525719237,104209.525719237,11.5541588217741
"31","22064153B15197878860903",1,15548.2686962454,15548.2686962454,9.65170457354683
"32","22064153B15237000314247",1,3637.82234768927,3637.82234768927,8.19914052547486
"33","22064153B15329717394060",1,54953.1410986354,54953.1410986354,10.9142361210485
"34","22064153B15364293597369",1,66295.1432077449,66295.1432077449,11.1018719187055
"35","22064153B15644746046041",1,93327.4169611954,93327.4169611954,11.4438692017726
"36","22064153B16137538167455",1,9214.88506283933,9214.88506283933,9.12857539719264
"37","22064153B17451481377922",1,51242.0227038973,51242.0227038973,10.8443152303271
"38","22064153B17826218371858",1,288565.336598045,288565.336598045,12.5726768093004
"39","22064153B18725311091842",1,256644.661129734,256644.661129734,12.455447765628
"40","22064153B18872085958488",1,8815.46673988012,8815.46673988012,9.08426304180009
"41","22064153B20300177961456",1,15329.7314291805,15329.7314291805,9.63754945241562
"42","22064153B20726542801588",1,9149.94334352325,9149.94334352325,9.12150296628572
"43","22064153B20936499562813",1,59386.3684740408,59386.3684740408,10.9918199920456
"44","22064153B21124327630561",1,36840.1054690285,36840.1054690285,10.5143423532595
"45","22064153B21330820256622",1,16906.5727086941,16906.5727086941,9.7354577429765
"46","22064153B21468669116940",1,72081.2278463503,72081.2278463503,11.1855489266314
"47","22064153B21881953859573",1,376870.405975491,376870.405975491,12.8396566566062
"48","22064153B22111041587368",1,10368.8909287722,10368.8909287722,9.24656534553027
"49","22064153B22167023977783",1,72450.8571487638,72450.8571487638,11.1906637785797
"50","22064153B22998678840309",1,10687.8981914874,10687.8981914874,9.276867370234
"51","22064153B23299113779671",1,4848.20456382061,4848.20456382061,8.4863637223665
"52","22064153B23991641947742",1,181269.910077379,181269.910077379,12.1077424153868
"53","22064153B24324307757053",1,193448.150017136,193448.150017136,12.1727647969769
"54","22064153B24851023127688",1,65484.9147678591,65484.9147678591,11.0895750862105
"55","22064153B24985865314901",1,1510051.59820434,1510051.59820434,14.2276543792035
"56","22064153B25240716524083",1,2486.19742419632,2486.19742419632,7.81850968331666
"57","22064153B26076067737587",1,29639.5410619235,29639.5410619235,10.2968645955494
"58","22064153B2623770639583",1,29136.6488958442,29136.6488958442,10.2797520729936
"59","22064153B26243303203029",1,9736.50253853256,9736.50253853256,9.18363724986491
"60","22064153B26413774655735",1,77646.6791498915,77646.6791498915,11.2599240607581
"61","22064153B26773121701856",1,35851.2941834707,35851.2941834707,10.4871349453335
"62","22064153B26843686140780",1,51787.0477482001,51787.0477482001,10.8548953535105
"63","22064153B26884354260890",1,99376.3107314138,99376.3107314138,11.5066690416197
"64","22064153B2702411680064",1,130113.335397053,130113.335397053,11.776161160378
"65","22064153B27289126175617",1,9056.7473743305,9056.7473743305,9.11126532512191
"66","22064153B27657139570827",1,98566.3488839902,98566.3488839902,11.4984851931293
"67","22064153B29354983880781",1,93569.5627730245,93569.5627730245,11.446460425533
"68","22064153B29529124372788",1,83995.3370369179,83995.3370369179,11.3385165648194
"69","22064153B29541790734430",1,122659.575038941,122659.575038941,11.7171681146292
"70","22064153B29701758489760",1,57464.698528488,57464.698528488,10.958926099613
"71","22064153B30582374301374",1,46275.5304636098,46275.5304636098,10.7423686006631
"72","22064153B31188277470964",1,72317.7875440122,72317.7875440122,11.1888254020098
"73","22064153B3166560830766",1,29716.6652490786,29716.6652490786,10.2994632869197
"74","22064153B31840797679086",1,5976.47835089268,5976.47835089268,8.6955867689393
"75","22064153B32144271118289",1,5047.36020619786,5047.36020619786,8.52662065415172
"76","22064153B33921572198120",1,405946.450561587,405946.450561587,12.9139765347164
"77","22064153B3414994926035",1,16137.2742123751,16137.2742123751,9.6888870435698
"78","22064153B34371075767186",1,46383.553695652,46383.553695652,10.744700229169
"79","22064153B3490214986239",1,18097.6437790493,18097.6437790493,9.80353703082695
"80","22064153B35259922763541",1,1887.35231642847,1887.35231642847,7.54293023511024
"81","22064153B3528434639026",1,35696.1769537435,35696.1769537435,10.482798873903
"82","22064153B36640851523102",1,81887.592441176,81887.592441176,11.3131027619197
"83","22064153B36847259305466",1,93343.1456410636,93343.1456410636,11.4440377198258
"84","22064153B36899747691995",1,12657.8117168137,12657.8117168137,9.44602983058516
"85","22064153B3707797018061",1,127175.028759073,127175.028759073,11.7533195958287
"86","22064153B37690647476013",1,33515.2173125799,33515.2173125799,10.4197548628104
"87","22064153B37844292168146",1,55485.494980505,55485.494980505,10.9238769138736
"88","22064153B38167262052076",1,68675.8106876424,68675.8106876424,11.1371523155919
"89","22064153B38947998190164",1,846892.794073104,846892.794073104,13.6493293942811
"90","22064153B39173666137461",1,9141.28860723235,9141.28860723235,9.12055663998468
"91","22064153B3938039280311",1,2650512.67101305,2650512.67101305,14.7902636400109
"92","22064153B40400083075761",1,2717.05821424435,2717.05821424435,7.90730503512407
"93","22064153B40508197079928",1,25759.5300499013,25759.5300499013,10.1565599366474
"94","22064153B41590295384233",1,115605.553359854,115605.553359854,11.6579392735117
"95","22064153B41932272876566",1,60861.1491369571,60861.1491369571,11.0163503049184
"96","22064153B42347188648904",1,239883.243092076,239883.243092076,12.3879075968345
"97","22064153B4274209582436",1,41259.3843466652,41259.3843466652,10.6276338652019
"98","22064153B4286483496326",1,1420.3151667615,1420.3151667615,7.25863407439199
"99","22064153B43162211082294",1,83016.0683367387,83016.0683367387,11.3267894624603
"100","22064153B43476181465127",1,17029.1050503084,17029.1050503084,9.74267922091405
"101","22064153B43904559584393",1,75672.5486404109,75672.5486404109,11.23417074011
"102","22064153B44267984628031",1,28247.219264836,28247.219264836,10.2487502986266
"103","22064153B44315864590380",1,56473.1401246399,56473.1401246399,10.9415204080739
"104","22064153B44553862516969",1,60049.9714199947,60049.9714199947,11.0029323515712
"105","22064153B4475386175158",1,4432.10940726066,4432.10940726066,8.39663091387619
"106","22064153B44894866493506",1,28112.6338728664,28112.6338728664,10.2439743582968
"107","22064153B45509780052584",1,7870.96724041985,7870.96724041985,8.97093623607304
"108","22064153B4579292300123",1,8265.24653534155,8265.24653534155,9.01981483864771
"109","22064153B46426068444343",1,95647.6932761457,95647.6932761457,11.4684268582801
"110","22064153B46444356983113",1,9132.98748020453,9132.98748020453,9.11964813586018
"111","22064153B46764438077406",1,29978.3913342855,29978.3913342855,10.3082321122545
"112","22064153B46807653083164",1,87688.6152048694,87688.6152048694,11.3815473547097
"113","22064153B47508893912930",1,406375.82314988,406375.82314988,12.915033683196
"114","22064153B47905717209978",1,135931.047323219,135931.047323219,11.8199030311714
"115","22064153B47985746370691",1,348233.664466424,348233.664466424,12.7606289830513
"116","22064153B48077040474563",1,9809.04863956023,9809.04863956023,9.19106056921857
