"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","10022922B12403701465046",1,126940.636703468,126940.636703468,11.7514748286307
"2","10022922B2580716977723",1,42699.548904157,42699.548904157,10.6619436348555
"3","10022922B31178585124685",1,119474.378479195,119474.378479195,11.6908572213336
"4","10022922B40533998311047",1,20035.1709349371,20035.1709349371,9.90524455485003
"5","10022922B42807663031303",1,180973.583891758,180973.583891758,12.1061063542475
"6","10022922B48021466276127",1,11074.6239085046,11074.6239085046,9.3124116357367
"7","10022922B50417492685621",1,21070.3829008063,21070.3829008063,9.95562367942885
"8","10022922B70120442307447",1,37804.6326554029,37804.6326554029,10.5401869311194
"9","10022922B70385192089273",1,30486.6817379116,30486.6817379116,10.3250452028991
"10","10022922B91714644312966",1,50609.265435216,50609.265435216,10.8318899498806
"11","14151628B95966095088914",2,36162.9131203377,72325.8262406754,11.1889365537774
"12","17275852B12258272370747",1,375824.847131826,375824.847131826,12.8368784817423
"13","17275852B1408079528399",1,635108.773016255,635108.773016255,13.3615515592939
"14","17275852B14220584679784",1,593340.949220201,593340.949220201,13.2935244692822
"15","17275852B1643752484532",1,702733.086098167,702733.086098167,13.4627324203157
"16","17275852B17785585955827",1,330893.687059188,330893.687059188,12.7095524156352
"17","17275852B19868960828514",1,831153.542483054,831153.542483054,13.630569825101
"18","17275852B21842931785294",1,989355.448603285,989355.448603285,13.804808948061
"19","17275852B24439099777247",1,298132.072961525,298132.072961525,12.6052918651618
"20","17275852B24844793518389",1,781422.338628728,781422.338628728,13.5688710491504
"21","17275852B25965384817686",1,761442.927220764,761442.927220764,13.5429705006698
"22","17275852B26690160376255",1,1216296.45316194,1216296.45316194,14.0113211055141
"23","17275852B27877276340012",1,995446.553773715,995446.553773715,13.8109467132237
"24","17275852B28043359135044",1,1134382.07781026,1134382.07781026,13.9415986358079
"25","17275852B282910546940",1,371036.366994856,371036.366994856,12.8240553610304
"26","17275852B30419994709301",1,1172721.81107749,1172721.81107749,13.9748379393019
"27","17275852B34966799109471",1,NA,NA,NA
"28","17275852B35416849225692",1,990230.272326781,990230.272326781,13.8056927933739
"29","17275852B37976290279083",1,571386.757107845,571386.757107845,13.2558215922902
"30","17275852B38709981190197",2,236405.513411172,472811.026822344,13.0664510671843
"31","17275852B38939963469829",2,754019.305942744,1508038.61188549,14.2263204319208
"32","17275852B39380894050966",1,1390659.8855176,1390659.8855176,14.145288930237
"33","17275852B41190306193582",1,411850.772094717,411850.772094717,12.9284163590665
