"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","17275852B15995572811192",1,321290.615876092,321290.615876092,12.6801013379426
"2","17275852B16521843045020",2,1464031.78098019,2928063.56196038,14.8898518621475
"3","17275852B19868960828514",1,853849.273438488,853849.273438488,13.657509962391
"4","17275852B2295538790743",1,1459077.79983421,1459077.79983421,14.1933151501643
"5","17275852B30975390905787",1,119137.303692944,119137.303692944,11.6880319195093
"6","17275852B31967187012085",1,316878.815866413,316878.815866413,12.6662746954371
"7","17275852B41190306193582",1,605971.413839888,605971.413839888,13.3145880920575
"8","17275852B50490784073671",1,1115308.97324696,1115308.97324696,13.9246420305407
"9","17275852B71635948673445",1,545082.505405673,545082.505405673,13.2086924482531
"10","17275852B71641756163868",1,400189.538423397,400189.538423397,12.899693559919
"11","17275852B78973254528560",2,579053.358426612,1158106.71685322,13.9622970890462
"12","17275852B8306530590796",1,224804.552327565,224804.552327565,12.3229866473641
"13","17275852B86431238150342",1,747306.32643195,747306.32643195,13.5242304556017
"14","17275852B89468905887192",1,1094058.63347846,1094058.63347846,13.9054048560292
"15","22064153B19507094368728",1,7842.14199343235,7842.14199343235,8.96726728947646
"16","22064153B29179737200672",1,46772.5816501601,46772.5816501601,10.7530524480454
"17","22064153B44549146098758",1,32662.8476816285,32662.8476816285,10.3939935544451
"18","22064153B46600625049869",1,82574.1500929484,82574.1500929484,11.3214519576592
"19","22064153B52291408422766",1,10110.5515989832,10110.5515989832,9.22133487026736
"20","22064153B61544198291555",1,7627.76257278851,7627.76257278851,8.93954984048714
"21","22064153B77183996290647",1,25675.1339886273,25675.1339886273,10.1532782534249
"22","22064153B87793948617144",1,13496.8233323857,13496.8233323857,9.51020962802491
"23","22064153B93596873224412",1,9422.26093903257,9422.26093903257,9.15083035353077
"24","22064153B95595404063006",1,25240.9568774865,25240.9568774865,10.1362232270889
"25","25037944B25466476596436",1,1078.20889943444,1078.20889943444,6.9830565169572
"26","25037944B81164112312357",1,1.238076207757,1.238076207757,0.213558729522122
"27","2640588B12869096786612",1,4711598.74131018,4711598.74131018,15.3655378439197
"28","2640588B20861121251971",1,3162664.45562808,3162664.45562808,14.9669254124455
"29","2640588B23016389281073",1,668624.764438026,668624.764438026,13.4129782915254
"30","2640588B24165862747597",1,123948.081634879,123948.081634879,11.7276180604164
"31","2640588B29584406601254",1,3129763.84297568,3129763.84297568,14.9564681101413
"32","2640588B33083527354868",1,1261113.31400432,1261113.31400432,14.0475054713415
"33","2640588B36383122170471",1,228594.038986473,228594.038986473,12.3397029538282
"34","2640588B36426397400836",1,2855418.64632842,2855418.64632842,14.8647290265143
"35","2640588B43067672764099",1,3342000.92617205,3342000.92617205,15.0220802652685
"36","2640588B57655195310467",1,2071122.24374613,2071122.24374613,14.5436011650704
"37","2640588B63294043497895",1,2601855.87496358,2601855.87496358,14.771735546422
"38","2640588B64856500371355",1,2202899.04475746,2202899.04475746,14.6052847984782
"39","2640588B65314213268917",1,1585675.44371738,1585675.44371738,14.2765210219742
"40","2640588B74898440822212",1,612304.513686816,612304.513686816,13.3249850091306
"41","2640588B8238689001419",1,802199.899716024,802199.899716024,13.5951131073069
"42","2640588B82697045094820",1,1320314.78025807,1320314.78025807,14.0933807360256
