"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","10022922B31790128040616",1,169736.535034638,169736.535034638,12.0420027199457
"2","10022922B52512193010711",1,315015.780834415,315015.780834415,12.6603780144399
"3","10022922B91714644312966",1,141163.28026889,141163.28026889,11.8576725154683
"4","1004716B11599288881671",1,63442.9673986443,63442.9673986443,11.0578966300989
"5","14151628B20319301670654",1,15446.7573875076,15446.7573875076,9.64515438246723
"6","14151628B42533076410957",1,71813.828665229,71813.828665229,11.1818323362856
"7","14151628B95966095088914",1,43033.2040961526,43033.2040961526,10.6697272849743
"8","1456440B17189259529244",3,2636.93541585423,7910.80624756269,8.97598498319862
"9","1456440B19707016539712",1,7076.84816301934,7076.84816301934,8.8645839128533
"10","1456440B2347802332561",3,4798.25652002517,14394.7695600755,9.57462019458716
"11","1456440B30022647812570",2,1274.49192672148,2548.98385344296,7.8434500698888
"12","1456440B30822357340136",2,5646.14008237258,11292.2801647452,9.33187459997112
"13","1456440B3381431616278",2,11489.9830817348,22979.9661634696,10.0423780789678
"14","1456440B35586034015504",2,13202.9735130709,26405.9470261418,10.1813445299075
"15","1456440B38299420542047",2,NA,NA,NA
"16","1456440B41515061278311",2,4159.72484038711,8319.44968077422,9.02635138748992
"17","1456440B42858998503900",3,12632.6732552513,37898.0197657539,10.5426541407808
"18","1456440B44452540624114",2,5107.05075297086,10214.1015059417,9.23152454508084
"19","1456440B45455972514267",2,NA,NA,NA
"20","1456440B5266372606878",3,22028.0815982303,66084.2447946909,11.0986856433395
"21","1456440B54087410472023",3,9471.34065367733,28414.021961032,10.2546380333265
"22","1456440B54194515366168",2,18658.038263318,37316.076526636,10.5271795188515
"23","1456440B56382702891578",2,17633.1525271793,35266.3050543586,10.4706832560285
"24","1456440B59769308078565",2,6940.20390146878,13880.4078029376,9.53823361424429
"25","1456440B59944424745172",2,17261.7618162201,34523.5236324402,10.4493962150877
"26","1456440B60992682417348",2,9937.12311997898,19874.246239958,9.8971800137698
"27","1456440B62290110422722",2,3369.84614748724,6739.69229497448,8.81576954929958
"28","1456440B63332510884225",3,7997.51313377936,23992.5394013381,10.0854982027261
"29","1456440B68597198845590",2,15084.4669826037,30168.9339652074,10.3145679972633
"30","1456440B69828690893614",2,NA,NA,NA
"31","1456440B76393603142959",2,20226.8621113726,40453.7242227452,10.607913988032
"32","1456440B83071961973491",2,37096.3683301151,74192.7366602302,11.2144215356879
"33","1456440B85489993561805",2,10452.1292675835,20904.258535167,9.94770817486062
"34","1456440B85935550107059",2,16349.6863974769,32699.3727949538,10.3951111761189
"35","1456440B92384260503294",3,8418.51898394952,25255.5569518486,10.136801487791
"36","1456440B94766097213569",1,16576.7772018437,16576.7772018437,9.7157580311369
"37","1456440B94896318880673",2,10059.940748203,20119.881496406,9.90946373435567
"38","1456440B99535609172770",2,16792.1471575999,33584.2943151998,10.4218138055761
"39","17275852B1065790622928",3,602430.993687843,1807292.98106353,14.4073406931574
"40","17275852B11168745431905",1,340169.80970279,340169.80970279,12.7372002122159
"41","17275852B11386974868733",1,812495.749750372,812495.749750372,13.6078659620959
"42","17275852B13001476141541",1,633933.172589107,633933.172589107,13.3596988218529
"43","17275852B15408627611583",3,864628.8565634,2593886.5696902,14.7686679149495
"44","17275852B16105050053503",1,1224421.22379674,1224421.22379674,14.0179788199417
"45","17275852B16521843045020",1,1366322.78661519,1366322.78661519,14.1276335917951
