"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","10022922B2580716977723",1,185535.534569042,185535.534569042,12.1310017037033
"2","10022922B27026898293410",1,34400.3726712861,34400.3726712861,10.4458226767704
"3","10022922B34339999190032",1,72393.7332683879,72393.7332683879,11.1898750175611
"4","10022922B38821373259374",1,33524.5061243487,33524.5061243487,10.4200319764783
"5","10022922B40533998311047",2,178405.322785155,356810.64557031,12.7849605154826
"6","10022922B48021466276127",1,90637.5933573704,90637.5933573704,11.4146243436875
"7","10022922B50417492685621",1,222955.294947756,222955.294947756,12.3147265592589
"8","10022922B51504984909978",1,246850.541503088,246850.541503088,12.416538337337
"9","10022922B59098628147577",1,46524.7782810461,46524.7782810461,10.7477403159117
"10","10022922B60996293868186",1,178820.647454325,178820.647454325,12.094138612987
"11","10022922B70813515121555",1,437946.278353854,437946.278353854,12.989851529676
"12","10022922B83460232588272",1,117302.674501366,117302.674501366,11.6725128349048
"13","10022922B91378939255033",1,86054.984126635,86054.984126635,11.362741721248
"14","10938185B16418977449415",1,11851.4680472795,11851.4680472795,9.38020702473643
"15","10938185B16841428111903",1,37636.9778681601,37636.9778681601,10.5357423000444
"16","10938185B23268545061954",1,235462.636005243,235462.636005243,12.3693075216992
"17","10938185B41806506469500",1,14052.9752009684,14052.9752009684,9.55058941042036
"18","10938185B42418571168375",1,37404.3131081074,37404.3131081074,10.5295413004995
"19","10938185B46959303700006",1,41231.5915908468,41231.5915908468,10.6269600276929
"20","10938185B5285365051467",1,14458.9375861127,14458.9375861127,9.5790680204072
"21","10938185B58200193875213",1,0,0,0
"22","10938185B67203865227918",1,54379.7811643167,54379.7811643167,10.9037476939841
"23","10938185B70444296254874",1,37116.0446472687,37116.0446472687,10.521804625384
"24","10938185B74704582538531",1,14501.3345273641,14501.3345273641,9.58199596054352
"25","10938185B82482804134728",1,62042.9204375979,62042.9204375979,11.0355816896448
"26","10938185B83207987774368",1,18419.7156175466,18419.7156175466,9.82117687090329
"27","10938185B83767222062315",1,145079.021470733,145079.021470733,11.8850338486176
"28","10938185B84550121750878",1,39922.3588672939,39922.3588672939,10.5946918185417
"29","10938185B8813398551192",1,19738.1149361291,19738.1149361291,9.89030681380392
"30","10938185B89113061759376",1,5948.86894707651,5948.86894707651,8.69095638754141
"31","14151628B61046117406534",1,9463.45211991699,9463.45211991699,9.15519251301851
"32","14789045B1081275636897",1,31970.2038209286,31970.2038209286,10.3725596174145
"33","14789045B1558360713921",1,12745.6117406548,12745.6117406548,9.45294231414046
"34","14789045B29647510840066",1,24571.4871483264,24571.4871483264,10.109341990681
"35","14789045B34257820589195",1,26492.8193236627,26492.8193236627,10.1846290063372
"36","14789045B56033797709996",1,22301.0253486632,22301.0253486632,10.0123879361519
"37","14789045B59370140697229",1,48526.4289678401,48526.4289678401,10.7898638556786
"38","14789045B64125639781639",1,8109.31617908371,8109.31617908371,9.00076882531572
"39","14789045B80217512950075",1,33538.4204350931,33538.4204350931,10.4204469393097
"40","14789045B84584240899175",1,20709.5851517935,20709.5851517935,9.9383519228898
"41","14789045B92198168751109",1,45797.4110027351,45797.4110027351,10.7319828401799
"42","16705992B13795829103768",1,912306.405333088,912306.405333088,13.7237311833909
"43","16705992B14602656752780",1,695870.10062368,695870.10062368,13.4529182848628
"44","16705992B21968895988188",1,2320045.07867176,2320045.07867176,14.6570971739157
"45","16705992B28022870637862",2,3045317.92458631,6090635.84917262,15.622263042967
"46","16705992B31973889793084",1,2015787.98073555,2015787.98073555,14.5165207343569
"47","16705992B37732832620169",1,1859929.28139741,1859929.28139741,14.4360490242125
"48","16705992B46028667424095",1,1127102.31503927,1127102.31503927,13.9351605742067
"49","16705992B49808088196813",1,1640923.53432304,1640923.53432304,14.3107697719866
"50","16705992B56503274196630",1,795504.933640163,795504.933640163,13.5867323286768
"51","16705992B60176987344662",2,2113621.99764409,4227243.99528818,15.2570608009226
"52","16705992B66943755852345",1,2331162.19260345,2331162.19260345,14.6618774962937
"53","16705992B77509092527129",1,1916270.47856012,1916270.47856012,14.4658913959004
"54","16705992B77600989823530",1,1554716.49377104,1554716.49377104,14.256803767855
"55","16705992B78415132034426",1,966475.530940594,966475.530940594,13.7814112601249
