"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","10022922B10293113814705",1,58888.9360603651,58888.9360603651,10.9834085092168
"2","10022922B13687974105922",1,128062.388787476,128062.388787476,11.7602728365571
"3","10022922B16213196407560",1,107028.641902262,107028.641902262,11.5808517589533
"4","10022922B22775533170221",1,65790.3366018804,65790.3366018804,11.0942282463746
"5","10022922B25342620887316",1,8502.85719859184,8502.85719859184,9.04815752700648
"6","10022922B29824664852903",1,40143.5955934508,40143.5955934508,10.6002181946578
"7","10022922B34339999190032",1,27215.0297543602,27215.0297543602,10.2115246641751
"8","10022922B51504984909978",1,62528.901517045,62528.901517045,11.0433841531121
"9","10022922B52521872200932",1,64261.2239416182,64261.2239416182,11.070711679199
"10","10022922B54995100782210",1,41747.5825911753,41747.5825911753,10.6393968265948
"11","10022922B55197674782137",1,50092.5108580859,50092.5108580859,10.8216267920286
"12","10022922B56427545477040",1,66257.5067647958,66257.5067647958,11.1013040470867
"13","10022922B60996293868186",1,36249.9223018158,36249.9223018158,10.4981925168823
"14","10022922B66036521727834",1,13293.5506666396,13293.5506666396,9.49503428431913
"15","10022922B7387017022835",1,65178.1953213994,65178.1953213994,11.0848802643955
"16","10022922B77517626674469",1,21126.1911267079,21126.1911267079,9.95826883533205
"17","10022922B91378939255033",1,13209.8691727238,13209.8691727238,9.48871949381281
"18","10022922B97539486376385",1,24509.259553735,24509.259553735,10.1068062660999
"19","10938185B16418977449415",1,4913.25325461804,4913.25325461804,8.49969157869641
"20","10938185B41806506469500",1,5914.28638142178,5914.28638142178,8.68512612355887
"21","10938185B83207987774368",1,9296.42680419282,9296.42680419282,9.13738539070908
"22","17275852B12258272370747",1,317606.568513311,317606.568513311,12.6685686898582
"23","17275852B12443275471591",1,713539.484551607,713539.484551607,13.4779930536133
"24","17275852B13333769593378",1,179473.215594172,179473.215594172,12.097781259031
"25","17275852B1408079528399",1,530957.585677704,530957.585677704,13.1824374207206
