"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","14151628B95966095088914",1,36162.9131203377,36162.9131203377,10.4957893732174
"2","17275852B50589627480209",2,438278.672002969,876557.344005938,13.683757405055
"3","17275852B72819681774342",2,292405.053225816,584810.106451632,13.2790424691624
"4","17275852B80309702523612",2,155046.818449212,310093.636898424,12.6446295853631
"5","17275852B85583949591367",2,232021.376230066,464042.752460132,13.0477319658866
"6","17275852B93743910489906",1,349185.087667138,349185.087667138,12.7633573977606
"7","22064153B13415196919485",1,25574.7967633527,25574.7967633527,10.1493626440963
"8","22064153B1430516965980",1,33522.8696919365,33522.8696919365,10.4199831622662
"9","22064153B16264764307082",1,122464.101766684,122464.101766684,11.7155732192177
"10","22064153B17402484703457",1,6803.31633754018,6803.31633754018,8.8251654689759
"11","22064153B18443780619579",1,14472.8350032544,14472.8350032544,9.58002872325855
"12","22064153B21463927954199",1,88976.1139324672,88976.1139324672,11.3961232299119
"13","22064153B21529335846532",1,9121.27233160575,9121.27233160575,9.11836458338225
"14","22064153B21914755064517",1,46228.1764875535,46228.1764875535,10.7413447718512
"15","22064153B25042190901764",1,563857.081877317,563857.081877317,13.242556097442
"16","22064153B27870068763569",1,17051.2724718995,17051.2724718995,9.74398011170981
"17","22064153B28097279144094",1,187259.834655111,187259.834655111,12.1402524215229
"18","22064153B30432270495602",1,27749.925209211,27749.925209211,10.2309884240074
"19","22064153B32453256362792",1,13369.5040569613,13369.5040569613,9.50073157568783
"20","22064153B34841335570745",1,122642.045825469,122642.045825469,11.717025194958
"21","22064153B35070439080278",1,19517.2695464005,19517.2695464005,9.87905497038794
"22","22064153B35477366306356",1,12378.1496153446,12378.1496153446,9.42368806942488
"23","22064153B41514672574111",1,21637.7372069286,21637.7372069286,9.98219416219404
"24","22064153B45188135537989",1,9712.90012815348,9712.90012815348,9.1812101910632
"25","22064153B47088094291136",1,43502.6104099721,43502.6104099721,10.6805762247009
"26","22064153B50130441477952",1,22880.6781776165,22880.6781776165,10.0380480856846
"27","22064153B55493173352162",1,19625.2147680792,19625.2147680792,9.88457048618712
"28","22064153B55971315986708",1,4880.16455307281,4880.16455307281,8.49293421817066
"29","22064153B56106555282703",1,143406.504995115,143406.504995115,11.8734385687068
"30","22064153B58621167796121",1,37721.8174064013,37721.8174064013,10.5379939170926
"31","22064153B58787616490408",1,27703.6380024849,27703.6380024849,10.2293190193814
"32","22064153B63840040249051",1,52809.8196411361,52809.8196411361,10.8744524304544
"33","22064153B68069187412847",1,28509.6398129939,28509.6398129939,10.2579975481192
"34","22064153B71803232115030",1,56698.3841682464,56698.3841682464,10.9455009913952
"35","22064153B79178271585243",1,9352.1659091394,9352.1659091394,9.14336324349277
"36","22064153B82042887470941",1,63552.8912357856,63552.8912357856,11.0596277710317
"37","22064153B92754256682750",1,43201.9722403636,43201.9722403636,10.6736414269022
"38","22064153B95834507403925",1,25959.625193106,25959.625193106,10.1642977328519
"39","25037944B65347816419811",1,7848.57707332454,7848.57707332454,8.96808752980141
"40","25037944B77283019061987",1,17282.0361993595,17282.0361993595,9.75742287102706
"41","25037944B95548638033328",1,2894.81825623978,2894.81825623978,7.9706776095355
"42","2640588B24165862747597",2,49862.2980871522,99724.5961743044,11.5101676273726
"43","2640588B2684850326122",1,105253.852878426,105253.852878426,11.5641303577955
"44","2640588B29584406601254",1,1388769.35423979,1388769.35423979,14.1439285562852
"45","2640588B33083527354868",2,669342.187412335,1338684.37482467,14.1071978798038
"46","2640588B45258001695711",1,354958.395637025,354958.395637025,12.779755866201
"47","2640588B52568839586340",1,814330.440723827,814330.440723827,13.6101215094457
"48","2640588B69436428808540",1,98100.2337812243,98100.2337812243,11.4937450286416
"49","2640588B82822310999177",1,110568.061176954,110568.061176954,11.6133865485808
"50","2640588B94420346402626",1,85478.6878640799,85478.6878640799,11.3560223591056
"51","50627088B19134439985606",1,130967.086981245,130967.086981245,11.7827013261981
"52","50627088B39564204032097",1,36381.2996210051,36381.2996210051,10.5018101749361
"53","50627088B62824552173050",1,7236.70624340327,7236.70624340327,8.88692144310727
"54","50627088B65029652077397",1,9534.1771350117,9534.1771350117,9.16263821488856
"55","50627088B89189510958197",1,14687.2144311887,14687.2144311887,9.5947326277146
"56","52423323B10055621117527",1,49980.6858397285,49980.6858397285,10.8193919265783
"57","52423323B10065184809144",1,1415.18937951671,1415.18937951671,7.25501863823623
"58","52423323B11153152222342",1,35294.2354028419,35294.2354028419,10.4714749265504
"59","52423323B11777472364014",1,201500.598097992,201500.598097992,12.2135476285927
"60","52423323B13112190165396",1,27694.362612915,27694.362612915,10.228984155684
"61","52423323B15729403870987",1,126473.335291195,126473.335291195,11.7477867767189
"62","52423323B15729416108881",1,425430.342061777,425430.342061777,12.9608565051609
"63","52423323B16296289860077",1,44333.563038953,44333.563038953,10.6994972998521
"64","52423323B18388852349045",1,318169.658264817,318169.658264817,12.670340036049
"65","52423323B24006196223482",1,184811.536994665,184811.536994665,12.1270918658659
"66","52423323B26167875661566",1,34930.1280582428,34930.1280582428,10.4611050039334
"67","52423323B32764376391113",1,25027.5105393298,25027.5105393298,10.1277309204035
"68","52423323B3277020886605",1,35070.6457418196,35070.6457418196,10.4651197559051
"69","52423323B37020317002794",1,50815.2672710318,50815.2672710318,10.8359521252458
"70","52423323B42234793142601",1,48856.6856981635,48856.6856981635,10.7966465098905
"71","52423323B42356104193293",1,126804.07190742,126804.07190742,11.7503984333042
