"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","1004716B4922305453104",2,130339.914071762,260679.828143524,12.4710482211839
"2","1004716B63442021771404",2,42064.5466768597,84129.0933537194,11.340107723757
"3","1004716B63753467336397",1,40463.4529616839,40463.4529616839,10.6081544496824
"4","1004716B85519023744244",1,115235.875068912,115235.875068912,11.6547363942929
"5","1004716B97490188129445",1,34736.749028327,34736.749028327,10.455553455345
"6","14151628B42533076410957",1,62493.3669945997,62493.3669945997,11.0428157020061
"7","14151628B59272471160482",1,13103.182080966,13103.182080966,9.4806103866361
"8","14151628B61046117406534",1,9443.18180837304,9443.18180837304,9.15304825832066
"9","16705992B28022870637862",1,3054522.38677903,3054522.38677903,14.9321338001592
"10","16705992B48875454234518",1,1202081.73609305,1202081.73609305,13.9995653918428
"11","16705992B60176987344662",1,2117040.79295243,2117040.79295243,14.5655298191578
"12","16705992B77509092527129",1,1920230.6181522,1920230.6181522,14.4679558504118
"13","16705992B78415132034426",1,969217.575190486,969217.575190486,13.7842444014688
"14","17275852B49260746635311",1,584576.639543668,584576.639543668,13.278643171134
"15","22064153B21038809643944",1,12142.9000226933,12142.9000226933,9.40449991769153
"16","22064153B49276333720668",1,268.459258313291,268.459258313291,5.59269916430998
"17","22064153B69435349130289",1,22054.5878732581,22054.5878732581,10.0012759260465
"18","22064153B74370220833750",1,7189.83848518112,7189.83848518112,8.8804239866493
"19","22064153B76525796154688",1,1528.42220773175,1528.42220773175,7.33199124551936
"20","22064153B92521276992791",1,26493.8087018593,26493.8087018593,10.1846663507856
"21","22064153B95692403593429",1,15463.840770795,15463.840770795,9.64625972406815
"22","25037944B65347816419811",1,35250.811092827,35250.811092827,10.4702438177013
"23","2640588B11276327116073",1,3211870.62446237,3211870.62446237,14.9823640744276
"24","2640588B14186532473464",1,307586.743233449,307586.743233449,12.6365124182644
"25","2640588B17055181338626",1,912099.64714647,912099.64714647,13.7235045253098
"26","2640588B20595662599865",1,2828362.99428368,2828362.99428368,14.8552086550047
"27","2640588B23016389281073",1,742867.815336701,742867.815336701,13.5182734011925
"28","2640588B46982966730152",1,2474412.80101397,2474412.80101397,14.7215136737206
"29","2640588B57655195310467",2,2386755.29974264,4773510.59948528,15.3785925669028
"30","2640588B63893974857560",1,1027156.44237061,1027156.44237061,13.8423048067845
"31","2640588B70472166839855",1,3506161.05361473,3506161.05361473,15.0700322799784
"32","2640588B80128813909947",1,1396855.38130595,1396855.38130595,14.1497341119828
"33","2640588B82697045094820",1,1426572.36873234,1426572.36873234,14.1707851800224
"34","2640588B89959078713723",1,675665.209818928,675665.209818928,13.4234529806003
"35","50627088B14246153618123",1,31618.8373158219,31618.8373158219,10.3615083395568
"36","50627088B14293404548968",2,256790.096074853,513580.192149706,13.1491614639275
"37","50627088B16692163202625",1,25157.1611983006,25157.1611983006,10.1328978744923
"38","50627088B38726210466963",1,1680.1856375373,1680.1856375373,7.4266595648269
"39","50627088B51809073979104",1,3624.66914588234,3624.66914588234,8.19551829302198
"40","50627088B55174657645518",1,694680.349013387,694680.349013387,13.4512070892698
"41","50627088B55202518937979",1,86019.7292855337,86019.7292855337,11.362331959222
"42","50627088B71815805148908",1,8424.20095220157,8424.20095220157,9.03886390825408
"43","50627088B79233583938817",2,103682.120188871,207364.240377742,12.2422321412895
"44","52423323B12485828442436",1,16825.1687551889,16825.1687551889,9.73063118448871
"45","52423323B12833551098527",1,128608.577057312,128608.577057312,11.7645287841861
"46","52423323B15053613174821",1,13488.9302020054,13488.9302020054,9.50962464301826
"47","52423323B15193843372165",1,34223.4839180006,34223.4839180006,10.4406673516737
"48","52423323B1560312281680",1,22491.385998494,22491.385998494,10.0208876703775
"49","52423323B15615503962810",1,13830.1247636568,13830.1247636568,9.53460444585143
"50","52423323B18014802865122",1,104125.259509983,104125.259509983,11.5533498717588
"51","52423323B18472828692910",1,417184.288135907,417184.288135907,12.9412833411309
"52","52423323B21900392582772",1,33531.8915955936,33531.8915955936,10.4202522528882
"53","52423323B22525297064489",1,37785.0574072841,37785.0574072841,10.5396689967678
"54","52423323B24644642941407",1,225351.359971984,225351.359971984,12.3254160630328
"55","52423323B25245708603821",1,43903.3665267391,43903.3665267391,10.6897462823813
"56","52423323B27353189607616",1,23404.1082508096,23404.1082508096,10.0606668522098
"57","52423323B27952664457255",1,183223.870887245,183223.870887245,12.1184640223368
"58","52423323B29403129163195",1,227293.136364857,227293.136364857,12.3339958130137
"59","52423323B29588841600752",1,6642.98330704118,6642.98330704118,8.80131643479759
"60","52423323B30055377123023",1,77513.0792005784,77513.0792005784,11.2582019649808
"61","52423323B30463798503843",1,36834.2759122845,36834.2759122845,10.5141841013232
"62","52423323B35564374613878",1,47493.9659646207,47493.9659646207,10.7683579496297
"63","52423323B36093874947415",1,93140.6830015266,93140.6830015266,11.4418663495729
"64","52423323B37211265449281",1,57247.4359492365,57247.4359492365,10.9551381335006
"65","52423323B3743396317208",2,31695.3950639543,63390.7901279086,11.0570738637519
"66","52423323B38935818871161",1,14517.0866572803,14517.0866572803,9.5830816248092
"67","52423323B39779994842487",1,36064.2599478182,36064.2599478182,10.4930576247721
"68","52423323B4006821929898",1,14129.1466617948,14129.1466617948,9.55599508190832
"69","52423323B43258201859657",1,447054.089643365,447054.089643365,13.0104348721886
"70","52423323B49198903326940",1,44592.1165943935,44592.1165943935,10.7053123644114
"71","52423323B55832283983627",1,12358.2918672837,12358.2918672837,9.42208252302157
"72","52423323B56216373700802",1,24479.9341084633,24479.9341084633,10.1056090449749
"73","52423323B58582315603742",1,19001.6372039974,19001.6372039974,9.85228042306772
"74","52423323B60189599793984",1,176510.629100085,176510.629100085,12.0811363750725
"75","52423323B60515004813393",1,184885.009373391,184885.009373391,12.1274893398505
"76","52423323B61382457071366",1,238533.165602021,238533.165602021,12.3822636387707
"77","52423323B64112119736585",1,60482.0077792718,60482.0077792718,11.010101207711
"78","52423323B65626355292212",1,423415.15457515,423415.15457515,12.9561084296148
"79","52423323B66820493102445",1,23538.8559604588,23538.8559604588,10.0664077798227
"80","52423323B69509517878544",2,5547.03772100482,11094.0754420096,9.31416650084532
"81","52423323B76935168618959",1,69899.1803727695,69899.1803727695,11.1548092024417
"82","52423323B77626952716253",1,68872.2070533574,68872.2070533574,11.1400079946836
"83","52423323B90270003054506",1,171228.574299826,171228.574299826,12.0507546347195
"84","52423323B97123089850170",1,318196.004860283,318196.004860283,12.6704228393711
"85","7082276B29529138088476",1,4547.1173238032,4547.1173238032,8.422248755956
"86","76128533B22077262393417",1,4284624.10052355,4284624.10052355,15.2705433816674
"87","76128533B25373378863054",1,5686475.24308326,5686475.24308326,15.5536011489672
"88","76128533B2860535426345",1,12357410.137242,12357410.137242,16.3297664522163
"89","76128533B72507508533064",1,3588931.99726095,3588931.99726095,15.0933652224052
"90","76128533B81857725777974",1,5859976.04079616,5859976.04079616,15.5836560729435
"91","76128533B93453964263910",1,10497537.3626477,10497537.3626477,16.166651250729
"92","76128533B99895802074414",1,2879265.12196252,2879265.12196252,14.8730456535665
"93","77236927B10986826820410",1,1652.3264510759,1652.3264510759,7.40993954416883
"94","77236927B11071622458470",1,2720.65796784252,2720.65796784252,7.90862902997907
"95","77236927B16584952276885",1,3698.83761971205,3698.83761971205,8.21577389244014
"96","77236927B23242879306276",1,4339.20234431878,4339.20234431878,8.37544581857108
"97","77236927B26807877785061",1,4431.16239215881,4431.16239215881,8.39641721962719
"98","77236927B27410418950848",1,6453.37680234138,6453.37680234138,8.77235880803978
"99","77236927B38715927177991",1,4094.28965077706,4094.28965077706,8.31734851378624
"100","77236927B51416444743643",1,3152.30399234384,3152.30399234384,8.05588889059884
"101","77236927B5490091431503",1,5929.88806551419,5929.88806551419,8.68776061584636
"102","77236927B64905396997634",1,8402.280478715,8402.280478715,9.03625843354718
"103","77236927B6539808470139",1,7229.17235905636,7229.17235905636,8.8858798354407
"104","77236927B67571127096265",1,2030.2519162868,2030.2519162868,7.61591516102948
"105","77236927B69269343415786",1,3849.28551250555,3849.28551250555,8.25564282889212
"106","77236927B70121045858985",1,4201.9461837393,4201.9461837393,8.34330307402624
"107","77236927B73444068942664",1,3459.29690549329,3459.29690549329,8.1488206408977
"108","77236927B80852571944001",1,3471.63042502474,3471.63042502474,8.15237962570932
"109","77236927B82748520253825",1,2562.760487529,2562.760487529,7.84884027195013
"110","77236927B84597259035429",1,10442.5410589067,10442.5410589067,9.25364322826752
"111","77236927B85216783558225",1,16114.3027551466,16114.3027551466,9.68746252649045
"112","77236927B86395134968187",1,1516.989191515,1516.989191515,7.32448285441544
"113","77236927B86415153324425",1,5681.24337898917,5681.24337898917,8.64492539251066
"114","77236927B87876939805141",1,2045.76313912943,2045.76313912943,7.62352617203354
"115","77236927B87914906430322",1,3489.46141150109,3489.46141150109,8.15750267993528
"116","77236927B97442931027551",1,1774.72299971849,1774.72299971849,7.48139963323481
"117","81297802B1045120286230",1,195864.400042797,195864.400042797,12.185177862267
"118","81297802B15613357308975",1,186634.013863563,186634.013863563,12.136904833011
"119","81297802B23204917551818",1,132498.863071587,132498.863071587,11.7943293437798
"120","81297802B34920687321908",1,140256.287449992,140256.287449992,11.8512266526831
"121","81297802B51785257245499",1,70162.0430977917,70162.0430977917,11.1585627471721
"122","81297802B55656475848083",1,169353.587459219,169353.587459219,12.0397440417193
"123","81297802B78342510004852",1,30350.7220383727,30350.7220383727,10.3205755865959
"124","81297802B82760747397164",1,183920.080091012,183920.080091012,12.1222565949035
"125","81297802B973126409201",1,92702.7161659129,92702.7161659129,11.4371530517279
"126","84685775B125480767078",1,23754.6250306383,23754.6250306383,10.0755325286359
"127","91817680B11476058556898",2,231966.868463452,463933.736926904,13.0474970126631
"128","91817680B11624916188823",1,315901.96121279,315901.96121279,12.6631871951052
"129","91817680B12008242239928",2,399932.072983743,799864.145967486,13.5921971746888
"130","91817680B15590775835688",1,280123.582527723,280123.582527723,12.5429861509484
"131","91817680B1708787718818",1,521598.665566755,521598.665566755,13.1646537312454
"132","91817680B24548286345957",2,64170.6459911389,128341.291982278,11.7624483381253
"133","91817680B32751924176777",2,357648.660075708,715297.320151416,13.4804535676214
"134","91817680B33034423068968",1,128605.827860599,128605.827860599,11.7645074074929
"135","91817680B37722151409475",2,301482.833293512,602965.666587024,13.3096155364217
"136","91817680B44823551048989",1,214095.214758838,214095.214758838,12.2741761238321
"137","91817680B48442195707238",1,553279.536311966,553279.536311966,13.2236186434055
"138","91817680B50207003035",1,251117.54036635,251117.54036635,12.4336763968133
"139","91817680B5353031397212",1,254789.579444966,254789.579444966,12.4481933048461
"140","91817680B54012703126739",1,122006.711060432,122006.711060432,11.7118313308945
"141","91817680B55707549130569",2,123378.381584627,246756.763169254,12.416158365914
"142","91817680B57927404517776",1,275533.122295666,275533.122295666,12.5264631264671
"143","91817680B58127051569150",1,252710.481928879,252710.481928879,12.4399997722504
"144","91817680B63178832268751",1,177898.339955142,177898.339955142,12.0889675422734
"145","91817680B63526671374694",1,70851.0444211187,70851.0444211187,11.1683349863104
"146","91817680B65451529480853",1,296678.515143578,296678.515143578,12.6004043909289
"147","91817680B65504384218086",1,137272.388761043,137272.388761043,11.8297224700105
"148","91817680B8006777837161",2,366146.185897912,732292.371795824,13.5039351282201
"149","91817680B85909931268472",1,29107.6952266941,29107.6952266941,10.2787578589811
"150","91817680B87761816793360",2,283636.1567904,567272.3135808,13.2485947382824
"151","91817680B90297389150949",2,203745.042821958,407490.085643916,12.9177718816589
"152","91817680B91211823266814",1,115251.565167442,115251.565167442,11.6548725413952
