"","ADM2_id","total_exposure_days","total_population","total_person_day_exposure","log_total_person_day_exposure"
"1","10022922B13687974105922",1,262875.30537457,262875.30537457,12.4794350746765
"2","10022922B77596397547877",1,184506.267507791,184506.267507791,12.1254387121177
"3","14151628B95966095088914",1,43204.562058832,43204.562058832,10.6737013718703
"4","22064153B10622080660464",1,141206.866621637,141206.866621637,11.8579812333237
"5","22064153B11481996196295",1,53039.5362135168,53039.5362135168,10.8787928807325
"6","22064153B12049663471572",1,145804.626289258,145804.626289258,11.8900228284323
"7","22064153B14001863011483",1,3255.30766886506,3255.30766886506,8.0880420721005
"8","22064153B1420949553929",1,NA,NA,NA
"9","22064153B15331758585451",1,3117.66394707317,3117.66394707317,8.0448392654491
"10","22064153B1576921955547",1,166242.21437114,166242.21437114,12.0212011265712
"11","22064153B18585174510843",1,47249.3977393642,47249.3977393642,10.7631951865838
"12","22064153B18860011713755",1,101763.898754629,101763.898754629,11.5304106910734
"13","22064153B19633670255011",1,246595.34868577,246595.34868577,12.4155040077574
"14","22064153B20100015994007",1,NA,NA,NA
"15","22064153B20548004874718",1,138365.463581378,138365.463581378,11.8376537504283
"16","22064153B20764763312334",1,100428.295018976,100428.295018976,11.5171992694333
"17","22064153B21553303139286",1,56979.8974036371,56979.8974036371,10.9504538074823
"18","22064153B21572106271359",1,69588.7022594043,69588.7022594043,11.1503575092874
"19","22064153B22998678840309",1,10064.670675068,10064.670675068,9.21678661772418
"20","22064153B24327518891099",1,130951.237535631,130951.237535631,11.7825803003351
"21","22064153B25240716524083",1,2323.4602064185,2323.4602064185,7.75081282181005
"22","22064153B25557212584140",1,334946.822347604,334946.822347604,12.7217270589459
"23","22064153B26463696706835",1,195967.794932364,195967.794932364,12.1857056131425
"24","22064153B28864104730432",1,53322.6046665134,53322.6046665134,10.8841156228091
"25","22064153B31828477920697",1,73635.2614829649,73635.2614829649,11.2068792862229
"26","22064153B31988030206411",1,52591.1640917938,52591.1640917938,10.8703034015693
"27","22064153B3280524188858",1,89512.172739593,89512.172739593,11.4021299032783
"28","22064153B34443868046446",1,599640.650729361,599640.650729361,13.3040858393257
"29","22064153B35070175546875",1,694373.429695307,694373.429695307,13.4507651779086
"30","22064153B35105939301214",1,18814.6713516475,18814.6713516475,9.84239223551636
"31","22064153B38280459687635",1,674.903709825532,674.903709825532,6.51457002858643
"32","22064153B39981249129264",1,34552.0587490536,34552.0587490536,10.4502224149474
"33","22064153B40173018789364",1,89784.7283982151,89784.7283982151,11.4051701774474
"34","22064153B41354551896797",1,27792.4092561184,27792.4092561184,10.2325182140532
"35","22064153B42302848095491",1,2569.96227220328,2569.96227220328,7.85164649770497
"36","22064153B4286483496326",1,1337.31623609584,1337.31623609584,7.1984200757576
"37","22064153B42905790783951",1,23839.3045965414,23839.3045965414,10.0790909511457
"38","22064153B45156088025009",1,52703.103995184,52703.103995184,10.8724296321343
"39","22064153B48033226915297",1,87310.8628013756,87310.8628013756,11.3772301648013
"40","22064153B4943550686052",1,152187.937819367,152187.937819367,11.9328714690967
"41","22064153B51464692079899",1,NA,NA,NA
"42","22064153B52085994320923",1,116040.882739518,116040.882739518,11.6616978454067
"43","22064153B53034253556310",1,132447.169503068,132447.169503068,11.7939391241666
"44","22064153B53434069623251",1,67832.3694607396,67832.3694607396,11.1247947856717
"45","22064153B54478878575697",1,98042.1626592994,98042.1626592994,11.4931528963471
"46","22064153B56325145349456",1,43786.3578287407,43786.3578287407,10.687077582752
"47","22064153B60548593458523",1,214090.550246872,214090.550246872,12.2741543365036
"48","22064153B63372535615325",1,111317.506787131,111317.506787131,11.6201418185792
"49","22064153B64007643487677",1,19269.0836240034,19269.0836240034,9.8662572057371
"50","22064153B67053571560742",1,15084.36812987,15084.36812987,9.62141426340198
"51","22064153B68903426629356",1,34249.7708163945,34249.7708163945,10.4414351521759
