"","ADM2_id","exposure_days","total_population","region","person_day_exposure","pop_wt_grdi","country"
"2758","81297802B56696175700764",1,113726.859490242,"Western Pacific",113726.859490242,33.0808164787051,"Viet Nam"
"2759","81297802B57234015442712",1,187573.07829691,"Western Pacific",187573.07829691,46.3385654674503,"Viet Nam"
"2760","81297802B5756602808944",1,10371.4271867802,"Western Pacific",10371.4271867802,39.9602694444907,"Viet Nam"
"2761","81297802B58266448529829",1,384205.421778662,"Western Pacific",384205.421778662,13.6905558544681,"Viet Nam"
"2762","81297802B59755992581592",1,140513.940762391,"Western Pacific",140513.940762391,36.1107115259603,"Viet Nam"
"2763","81297802B59998896925567",1,194267.617879913,"Western Pacific",194267.617879913,30.0755600389349,"Viet Nam"
"2764","81297802B60314868788909",1,94048.408908619,"Western Pacific",94048.408908619,52.7462408631448,"Viet Nam"
"2765","81297802B60514422076531",1,51310.6481862517,"Western Pacific",51310.6481862517,56.0322303483903,"Viet Nam"
"2766","81297802B60728672974675",1,249696.628651968,"Western Pacific",249696.628651968,14.5105011782503,"Viet Nam"
"2767","81297802B61067118889021",1,102034.353982429,"Western Pacific",102034.353982429,45.0425136132532,"Viet Nam"
"2768","81297802B61752422174773",1,127493.376833725,"Western Pacific",127493.376833725,42.4440970115153,"Viet Nam"
"2769","81297802B61782089337393",1,209381.08533807,"Western Pacific",209381.08533807,46.630668917847,"Viet Nam"
"2770","81297802B62167717430855",1,57114.87995844,"Western Pacific",57114.87995844,13.5741486385453,"Viet Nam"
"2771","81297802B62704406726497",1,154317.968059554,"Western Pacific",154317.968059554,53.175312515055,"Viet Nam"
"2772","81297802B62924474209473",1,146105.380042273,"Western Pacific",146105.380042273,16.5331512729449,"Viet Nam"
"2773","81297802B63234506717185",1,269889.470340678,"Western Pacific",269889.470340678,14.1905479711901,"Viet Nam"
"2774","81297802B63499365755438",1,84310.1854686756,"Western Pacific",84310.1854686756,9.1305562297418,"Viet Nam"
"2775","81297802B63925273406451",1,185015.723628916,"Western Pacific",185015.723628916,37.6128442389388,"Viet Nam"
"2776","81297802B63935781650096",1,465285.839655336,"Western Pacific",465285.839655336,14.561821253298,"Viet Nam"
"2777","81297802B64104222015073",1,70898.4448304604,"Western Pacific",70898.4448304604,41.6867538737725,"Viet Nam"
